TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	CO2(*g)_rate_LZ        
20160216       	6.83501e-06    	1.10541e-05    	9.91153e-11    	2.23108e-06    	3.31476e-05    	6.83501e-06    	1.10541e-05    	9.91153e-11    	2.23108e-06    	3.31476e-05    	2.01238e-05    	6.31701e-06    	9.54338e-06    	3.72189e-06    	0.000429248    	0.0213471      	0.0853618      	10             	5.08503e-10    	2.2762e-11     	0.000419769    	0.00515287     	2.22229e-05    	9.42511e-06    	1.29108e-05    	5.6533e-06     	0.000502118    	0.000192184    	8.65951e-10    	87             	4.61268e-10    	2.79818e-11    	0.000626037    	5.42657e-05    	2.22229e-05    	9.42511e-06    	1.29108e-05    	5.6533e-06     	0.000502118    	7.79811e-21    	1e-20          	1e-20          	4.61268e-10    	2.79818e-11    	0.000626037    	2.20189e-21    	-0.000173496           	-1.38876e-08           	-1.47143e-14           	-3.79242e-05           
20160217       	6.83501e-06    	1.10541e-05    	9.91153e-11    	2.23108e-06    	3.31476e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.01706e-05    	6.31701e-06    	9.59021e-06    	3.72189e-06    	0.000429513    	0.0213446      	0.0853614      	10             	5.07328e-10    	2.28211e-11    	0.000422805    	0.00515543     	2.22268e-05    	9.42511e-06    	1.29146e-05    	5.6533e-06     	0.000502134    	0.000192183    	8.65951e-10    	87             	4.61189e-10    	2.79854e-11    	0.000626331    	5.4267e-05     	2.22268e-05    	9.42511e-06    	1.29146e-05    	5.6533e-06     	0.000502134    	7.79805e-21    	1e-20          	1e-20          	4.61189e-10    	2.79854e-11    	0.000626331    	2.20195e-21    	-0.000646874           	-7.80789e-08           	-1.47143e-14           	-6.86862e-05           
20160218       	6.83501e-06    	1.10541e-05    	9.91153e-11    	2.23108e-06    	3.31476e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.02076e-05    	6.31701e-06    	9.62719e-06    	3.72189e-06    	0.000429723    	0.0213425      	0.085361       	10             	5.06403e-10    	2.28675e-11    	0.00042521     	0.00515746     	2.223e-05      	9.42511e-06    	1.29178e-05    	5.6533e-06     	0.000502147    	0.000192182    	8.65951e-10    	87             	4.61122e-10    	2.79883e-11    	0.000626578    	5.42681e-05    	2.223e-05      	9.42511e-06    	1.29178e-05    	5.6533e-06     	0.000502147    	7.79801e-21    	1e-20          	1e-20          	4.61122e-10    	2.79883e-11    	0.000626578    	2.20199e-21    	-0.000512311           	-5.66587e-08           	-1.47143e-14           	-5.7837e-05            
20160219       	6.61911e-06    	1.0867e-05     	9.91476e-11    	3.14124e-06    	3.54933e-05    	6.61911e-06    	1.0867e-05     	9.91476e-11    	3.14124e-06    	3.54933e-05    	2.02308e-05    	6.31743e-06    	9.65006e-06    	3.72202e-06    	0.000429853    	0.0213413      	0.0853608      	10             	5.05827e-10    	2.28959e-11    	0.000426706    	0.00515872     	2.22324e-05    	9.42511e-06    	1.29203e-05    	5.6533e-06     	0.00050216     	0.000192181    	8.65951e-10    	87             	4.61072e-10    	2.79906e-11    	0.000626765    	5.42692e-05    	2.22324e-05    	9.42511e-06    	1.29203e-05    	5.6533e-06     	0.00050216     	7.79796e-21    	1e-20          	1e-20          	4.61072e-10    	2.79906e-11    	0.000626765    	2.20204e-21    	-0.000318674           	-3.00053e-08           	-1.47143e-14           	-4.36864e-05           
20160220       	6.16494e-06    	1.04677e-05    	9.91053e-11    	5.0217e-06     	4.03097e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.02576e-05    	6.31743e-06    	9.67691e-06    	3.72202e-06    	0.000430006    	0.0213398      	0.0853605      	10             	5.0516e-10     	2.29295e-11    	0.000428459    	0.0051602      	2.2235e-05     	9.42511e-06    	1.29228e-05    	5.6533e-06     	0.000502172    	0.00019218     	8.65951e-10    	87             	4.6102e-10     	2.79929e-11    	0.000626958    	5.42702e-05    	2.2235e-05     	9.42511e-06    	1.29228e-05    	5.6533e-06     	0.000502172    	7.79792e-21    	1e-20          	1e-20          	4.6102e-10     	2.79929e-11    	0.000626958    	2.20208e-21    	-0.000373314           	-3.66773e-08           	-1.47143e-14           	-4.50916e-05           
20160221       	6.08151e-06    	1.03952e-05    	9.91147e-11    	5.37244e-06    	4.12128e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.03098e-05    	6.31743e-06    	9.72906e-06    	3.72202e-06    	0.000430304    	0.0213369      	0.0853601      	10             	5.03869e-10    	2.29944e-11    	0.000431872    	0.00516307     	2.22383e-05    	9.42511e-06    	1.29261e-05    	5.6533e-06     	0.000502182    	0.000192179    	8.65951e-10    	87             	4.60952e-10    	2.79959e-11    	0.000627211    	5.42711e-05    	2.22383e-05    	9.42511e-06    	1.29261e-05    	5.6533e-06     	0.000502182    	7.79789e-21    	1e-20          	1e-20          	4.60952e-10    	2.79959e-11    	0.000627211    	2.20211e-21    	-0.000726868           	-8.72022e-08           	-1.47143e-14           	-5.89728e-05           
20160222       	6.07087e-06    	1.0386e-05     	9.91165e-11    	5.4174e-06     	4.13288e-05    	6.07087e-06    	1.0386e-05     	9.91165e-11    	5.4174e-06     	4.13288e-05    	2.0356e-05     	6.32313e-06    	9.77202e-06    	3.72499e-06    	0.000430558    	0.0213345      	0.0853597      	10             	5.02729e-10    	2.3044e-11     	0.000434762    	0.00516553     	2.22411e-05    	9.42511e-06    	1.2929e-05     	5.6533e-06     	0.000502192    	0.000192178    	8.65951e-10    	87             	4.60893e-10    	2.79985e-11    	0.00062743     	5.42719e-05    	2.22411e-05    	9.42511e-06    	1.2929e-05     	5.6533e-06     	0.000502192    	7.79785e-21    	1e-20          	1e-20          	4.60893e-10    	2.79985e-11    	0.00062743     	2.20215e-21    	-0.000615329           	-6.89022e-08           	-1.47143e-14           	-5.10687e-05           
20160223       	6.07087e-06    	1.0386e-05     	9.91165e-11    	5.4174e-06     	4.13288e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.03793e-05    	6.32313e-06    	9.79533e-06    	3.72499e-06    	0.000430692    	0.0213332      	0.0853594      	10             	5.02157e-10    	2.30728e-11    	0.000436296    	0.00516682     	2.22431e-05    	9.42511e-06    	1.2931e-05     	5.6533e-06     	0.0005022      	0.000192177    	8.65951e-10    	87             	4.60852e-10    	2.80004e-11    	0.000627582    	5.42726e-05    	2.22431e-05    	9.42511e-06    	1.2931e-05     	5.6533e-06     	0.0005022      	7.79782e-21    	1e-20          	1e-20          	4.60852e-10    	2.80004e-11    	0.000627582    	2.20218e-21    	-0.000326732           	-2.9563e-08            	-1.47143e-14           	-3.56084e-05           
20160224       	6.03756e-06    	8.64593e-06    	9.92778e-11    	4.57441e-06    	3.89501e-05    	6.03756e-06    	8.64593e-06    	9.92778e-11    	4.57441e-06    	3.89501e-05    	2.04041e-05    	6.32411e-06    	9.81938e-06    	3.72551e-06    	0.000430832    	0.0213318      	0.0853592      	10             	5.01551e-10    	2.31016e-11    	0.000437895    	0.00516818     	2.22451e-05    	9.42511e-06    	1.29329e-05    	5.6533e-06     	0.000502208    	0.000192177    	8.65951e-10    	87             	4.60812e-10    	2.80022e-11    	0.000627731    	5.42733e-05    	2.22451e-05    	9.42511e-06    	1.29329e-05    	5.6533e-06     	0.000502208    	7.7978e-21     	1e-20          	1e-20          	4.60812e-10    	2.80022e-11    	0.000627731    	2.2022e-21     	-0.000340626           	-3.09806e-08           	-1.47143e-14           	-3.47507e-05           
20160225       	5.55057e-06    	7.94855e-06    	9.12701e-11    	4.20544e-06    	3.58084e-05    	5.88844e-06    	8.55e-07       	1e-10          	8e-07          	2.83e-05       	1.93068e-05    	5.6293e-06     	9.00753e-06    	3.37453e-06    	0.000361888    	0.022019       	0.0853588      	10             	5.29809e-10    	2.23751e-11    	0.000380266    	0.00448099     	2.22051e-05    	9.36378e-06    	1.2877e-05     	5.61648e-06    	0.000499316    	0.000192421    	8.65951e-10    	87             	4.61626e-10    	2.79296e-11    	0.000623917    	5.40292e-05    	1.97503e-05    	6.14391e-06    	9.5848e-06     	3.68347e-06    	0.000380826    	8.23618e-21    	1e-20          	1e-20          	5.18081e-10    	2.32896e-11    	0.000413797    	1.76382e-21    	-0.000646854           	-7.13269e-08           	-1.47143e-14           	-4.50234e-05           
20160226       	5.55046e-06    	7.90947e-06    	9.12846e-11    	4.18655e-06    	3.57579e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.9371e-05     	5.6293e-06     	9.07173e-06    	3.37453e-06    	0.000379683    	0.0218374      	0.0853581      	10             	5.28061e-10    	2.24606e-11    	0.000384244    	0.00466256     	2.21709e-05    	9.3043e-06     	1.28273e-05    	5.58077e-06    	0.000496843    	0.00019263     	8.65951e-10    	87             	4.62327e-10    	2.78631e-11    	0.000620564    	5.38201e-05    	2.0464e-05     	6.96373e-06    	1.05117e-05    	4.17564e-06    	0.000422225    	8.08123e-21    	1e-20          	1e-20          	5.00261e-10    	2.46757e-11    	0.000469978    	1.91877e-21    	-0.000940896           	-1.67493e-07           	-1.47143e-14           	-0.000112814           
20160227       	5.55046e-06    	7.90947e-06    	9.12846e-11    	4.18655e-06    	3.57579e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.93966e-05    	5.6293e-06     	9.0973e-06     	3.37453e-06    	0.00039539     	0.0216796      	0.0853579      	10             	5.27368e-10    	2.24945e-11    	0.000385834    	0.00482036     	2.21375e-05    	9.24652e-06    	1.27789e-05    	5.54609e-06    	0.000494732    	0.000192809    	8.65951e-10    	87             	4.63011e-10    	2.77983e-11    	0.00061731     	5.36412e-05    	2.15884e-05    	8.45611e-06    	1.20243e-05    	5.07157e-06    	0.000473025    	7.89888e-21    	1e-20          	1e-20          	4.74594e-10    	2.68003e-11    	0.00056668     	2.10112e-21    	-0.000362604           	-4.55023e-08           	-1.47143e-14           	-0.000107548           
20160228       	5.50032e-06    	7.83802e-06    	9.046e-11      	4.14873e-06    	3.54349e-05    	5.88844e-06    	8.55e-07       	1e-10          	8e-07          	2.83e-05       	1.94552e-05    	5.63585e-06    	9.11086e-06    	3.38065e-06    	0.000409252    	0.0215423      	0.0853577      	10             	5.25785e-10    	2.24607e-11    	0.000387572    	0.00495773     	2.21336e-05    	9.22888e-06    	1.27702e-05    	5.5355e-06     	0.000494302    	0.000192845    	8.65951e-10    	87             	4.63089e-10    	2.77839e-11    	0.000616786    	5.36047e-05    	2.21336e-05    	9.22888e-06    	1.27702e-05    	5.5355e-06     	0.000494302    	7.82493e-21    	1e-20          	1e-20          	4.63089e-10    	2.77839e-11    	0.000616786    	2.17507e-21    	-0.0003814             	-4.69385e-08           	-1.47143e-14           	-0.000146392           
20160229       	5.43648e-06    	7.74704e-06    	8.941e-11      	4.10057e-06    	3.50236e-05    	5.88844e-06    	8.55e-07       	1e-10          	8e-07          	2.83e-05       	1.93109e-05    	5.51839e-06    	9.02619e-06    	3.32056e-06    	0.000400733    	0.0216265      	0.0853571      	10             	5.29679e-10    	2.24152e-11    	0.000381147    	0.00487351     	2.21153e-05    	9.18444e-06    	1.2741e-05     	5.50898e-06    	0.000492874    	0.000192967    	8.65951e-10    	87             	4.63464e-10    	2.77422e-11    	0.000614877    	5.34834e-05    	2.21153e-05    	9.18444e-06    	1.2741e-05     	5.50898e-06    	0.000492874    	7.82985e-21    	1e-20          	1e-20          	4.63464e-10    	2.77422e-11    	0.000614877    	2.17015e-21    	-0.000870891           	-1.36667e-07           	-1.47143e-14           	-0.000225536           
20160301       	5.43566e-06    	7.73452e-06    	8.94013e-11    	4.09447e-06    	3.50038e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.93765e-05    	5.51839e-06    	9.0918e-06     	3.32056e-06    	0.000411068    	0.0215244      	0.0853565      	10             	5.27894e-10    	2.25024e-11    	0.000385216    	0.0049756      	2.21292e-05    	9.18444e-06    	1.27549e-05    	5.50898e-06    	0.000493108    	0.000192947    	8.65951e-10    	87             	4.63173e-10    	2.77552e-11    	0.000615935    	5.35033e-05    	2.21292e-05    	9.18444e-06    	1.27549e-05    	5.50898e-06    	0.000493108    	7.82904e-21    	1e-20          	1e-20          	4.63173e-10    	2.77552e-11    	0.000615935    	2.17096e-21    	-0.000896229           	-1.46323e-07           	-1.47143e-14           	-0.000259018           
20160302       	5.50138e-06    	7.63637e-06    	9.00836e-11    	4.02401e-06    	3.67225e-05    	5.50138e-06    	7.63637e-06    	9.00836e-11    	4.02401e-06    	3.67225e-05    	1.94072e-05    	5.51958e-06    	9.12167e-06    	3.32118e-06    	0.00041123     	0.0215228      	0.0853562      	10             	5.27062e-10    	2.25409e-11    	0.000387092    	0.00497719     	2.21382e-05    	9.18444e-06    	1.27639e-05    	5.50898e-06    	0.000493323    	0.000192928    	8.65951e-10    	87             	4.62985e-10    	2.77636e-11    	0.000616623    	5.35215e-05    	2.21382e-05    	9.18444e-06    	1.27639e-05    	5.50898e-06    	0.000493323    	7.8283e-21     	1e-20          	1e-20          	4.62985e-10    	2.77636e-11    	0.000616623    	2.1717e-21     	-0.000413056           	-5.2041e-08            	-1.47143e-14           	-0.000167677           
20160303       	5.50131e-06    	7.6324e-06     	9.00743e-11    	4.02153e-06    	3.67482e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.94373e-05    	5.51958e-06    	9.15174e-06    	3.32118e-06    	0.000411391    	0.0215212      	0.0853559      	10             	5.2625e-10     	2.25806e-11    	0.000388967    	0.00497878     	2.21469e-05    	9.18444e-06    	1.27726e-05    	5.50898e-06    	0.000493519    	0.000192912    	8.65951e-10    	87             	4.62804e-10    	2.77717e-11    	0.000617282    	5.35382e-05    	2.21469e-05    	9.18444e-06    	1.27726e-05    	5.50898e-06    	0.000493519    	7.82762e-21    	1e-20          	1e-20          	4.62804e-10    	2.77717e-11    	0.000617282    	2.17238e-21    	-0.000413055           	-5.1644e-08            	-1.47143e-14           	-0.000159983           
20160304       	5.50131e-06    	7.6324e-06     	9.00743e-11    	4.02153e-06    	3.67482e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.94542e-05    	5.51958e-06    	9.16864e-06    	3.32118e-06    	0.000411482    	0.0215203      	0.0853558      	10             	5.25795e-10    	2.26028e-11    	0.000390022    	0.00497967     	2.21532e-05    	9.18444e-06    	1.27789e-05    	5.50898e-06    	0.000493698    	0.000192897    	8.65951e-10    	87             	4.62673e-10    	2.77776e-11    	0.000617761    	5.35534e-05    	2.21532e-05    	9.18444e-06    	1.27789e-05    	5.50898e-06    	0.000493698    	7.82701e-21    	1e-20          	1e-20          	4.62673e-10    	2.77776e-11    	0.000617761    	2.17299e-21    	-0.000232495           	-2.40528e-08           	-1.47143e-14           	-0.000116024           
20160305       	5.50131e-06    	7.6324e-06     	9.00743e-11    	4.02153e-06    	3.67482e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.94733e-05    	5.51958e-06    	9.18777e-06    	3.32118e-06    	0.000411585    	0.0215193      	0.0853556      	10             	5.25281e-10    	2.26279e-11    	0.000391218    	0.00498068     	2.21597e-05    	9.18444e-06    	1.27854e-05    	5.50898e-06    	0.000493861    	0.000192883    	8.65951e-10    	87             	4.62539e-10    	2.77836e-11    	0.000618254    	5.35673e-05    	2.21597e-05    	9.18444e-06    	1.27854e-05    	5.50898e-06    	0.000493861    	7.82644e-21    	1e-20          	1e-20          	4.62539e-10    	2.77836e-11    	0.000618254    	2.17356e-21    	-0.000263434           	-2.82308e-08           	-1.47143e-14           	-0.000118837           
20160306       	5.50131e-06    	7.6324e-06     	9.00743e-11    	4.02153e-06    	3.67482e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.9497e-05     	5.51958e-06    	9.21148e-06    	3.32118e-06    	0.000411712    	0.0215181      	0.0853554      	10             	5.24645e-10    	2.2659e-11     	0.000392704    	0.00498194     	2.21666e-05    	9.18444e-06    	1.27923e-05    	5.50898e-06    	0.000494011    	0.00019287     	8.65951e-10    	87             	4.62395e-10    	2.779e-11      	0.000618782    	5.358e-05      	2.21666e-05    	9.18444e-06    	1.27923e-05    	5.50898e-06    	0.000494011    	7.82593e-21    	1e-20          	1e-20          	4.62395e-10    	2.779e-11      	0.000618782    	2.17407e-21    	-0.00032713            	-3.73541e-08           	-1.47143e-14           	-0.000126846           
20160307       	5.51269e-06    	7.61257e-06    	9.01866e-11    	4.00755e-06    	3.7065e-05     	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.95323e-05    	5.51958e-06    	9.24678e-06    	3.32118e-06    	0.000411903    	0.0215162      	0.0853551      	10             	5.23701e-10    	2.27051e-11    	0.000394919    	0.00498381     	2.21747e-05    	9.18444e-06    	1.28004e-05    	5.50898e-06    	0.000494147    	0.000192858    	8.65951e-10    	87             	4.62228e-10    	2.77975e-11    	0.000619395    	5.35915e-05    	2.21747e-05    	9.18444e-06    	1.28004e-05    	5.50898e-06    	0.000494147    	7.82546e-21    	1e-20          	1e-20          	4.62228e-10    	2.77975e-11    	0.000619395    	2.17454e-21    	-0.00048792            	-6.28031e-08           	-1.47143e-14           	-0.000147029           
20160308       	5.51269e-06    	7.61257e-06    	9.01866e-11    	4.00755e-06    	3.7065e-05     	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.95757e-05    	5.51958e-06    	9.29014e-06    	3.32118e-06    	0.000412138    	0.0215139      	0.0853547      	10             	5.22547e-10    	2.27615e-11    	0.000397647    	0.00498611     	2.21831e-05    	9.18444e-06    	1.28088e-05    	5.50898e-06    	0.000494271    	0.000192848    	8.65951e-10    	87             	4.62052e-10    	2.78054e-11    	0.00062004     	5.36021e-05    	2.21831e-05    	9.18444e-06    	1.28088e-05    	5.50898e-06    	0.000494271    	7.82503e-21    	1e-20          	1e-20          	4.62052e-10    	2.78054e-11    	0.00062004     	2.17497e-21    	-0.000600868           	-8.17906e-08           	-1.47143e-14           	-0.000154091           
20160309       	5.51269e-06    	7.61257e-06    	9.01866e-11    	4.00755e-06    	3.7065e-05     	5.51269e-06    	7.61257e-06    	9.01866e-11    	4.00755e-06    	3.7065e-05     	1.79248e-05    	5.88777e-06    	8.46289e-06    	3.44298e-06    	0.000329504    	0.0223573      	0.085354       	10             	5.70564e-10    	2.26355e-11    	0.000331753    	0.00414268     	2.21339e-05    	9.13231e-06    	1.27582e-05    	5.47631e-06    	0.000491201    	0.000193109    	8.65951e-10    	87             	4.63066e-10    	2.77555e-11    	0.000616239    	5.33412e-05    	1.87945e-05    	6.48561e-06    	9.34852e-06    	3.81764e-06    	0.000359299    	8.31913e-21    	1e-20          	1e-20          	5.44407e-10    	2.38689e-11    	0.000384079    	1.68087e-21    	-0.00100704            	-1.59115e-07           	-1.47143e-14           	-0.000185593           
20160310       	5.51269e-06    	7.61257e-06    	9.01866e-11    	4.00755e-06    	3.7065e-05     	5.88089e-06    	6.29221e-06    	9.57178e-11    	2.4533e-06     	4.15374e-05    	1.67179e-05    	5.94911e-06    	7.81299e-06    	3.28883e-06    	0.000286585    	0.022822       	0.0853528      	10             	6.11572e-10    	2.23926e-11    	0.00028574     	0.00367797     	2.20777e-05    	9.08259e-06    	1.27094e-05    	5.44214e-06    	0.000487657    	0.000193411    	8.65951e-10    	87             	4.64231e-10    	2.7718e-11     	0.000612339    	5.30391e-05    	1.75694e-05    	6.37912e-06    	8.60085e-06    	3.58434e-06    	0.000314178    	8.49852e-21    	1e-20          	1e-20          	5.82164e-10    	2.34746e-11    	0.000330444    	1.50148e-21    	-0.00181343            	-5.05763e-07           	-1.47143e-14           	-0.000312551           
20160311       	5.51933e-06    	7.58875e-06    	9.02864e-11    	3.97952e-06    	3.71456e-05    	5.51933e-06    	7.58875e-06    	9.02864e-11    	3.97952e-06    	3.71456e-05    	1.68067e-05    	5.95117e-06    	7.90024e-06    	3.28991e-06    	0.000306678    	0.0226021      	0.0853519      	10             	6.08356e-10    	2.25241e-11    	0.000290458    	0.00389791     	2.20247e-05    	9.03422e-06    	1.26635e-05    	5.40889e-06    	0.000484545    	0.000193677    	8.65951e-10    	87             	4.65335e-10    	2.76829e-11    	0.000608683    	5.27732e-05    	1.8073e-05     	6.61043e-06    	9.06936e-06    	3.74302e-06    	0.000344712    	8.37629e-21    	1e-20          	1e-20          	5.66063e-10    	2.4074e-11     	0.000358355    	1.62371e-21    	-0.00133506            	-4.33118e-07           	-1.47143e-14           	-0.000329427           
20160312       	5.51933e-06    	7.58875e-06    	9.02864e-11    	3.97952e-06    	3.71456e-05    	5.51933e-06    	7.58875e-06    	9.02864e-11    	3.97952e-06    	3.71456e-05    	1.64769e-05    	6.02782e-06    	7.7401e-06     	3.32178e-06    	0.000306821    	0.0226005      	0.0853513      	10             	6.20512e-10    	2.25077e-11    	0.000278996    	0.00389946     	2.19688e-05    	8.98823e-06    	1.26171e-05    	5.37697e-06    	0.000481561    	0.000193933    	8.65951e-10    	87             	4.66508e-10    	2.76502e-11    	0.000604927    	5.25174e-05    	1.80259e-05    	6.76542e-06    	9.13595e-06    	3.83384e-06    	0.000350358    	8.35407e-21    	1e-20          	1e-20          	5.67578e-10    	2.43172e-11    	0.000360022    	1.64593e-21    	-0.000850398           	-2.24503e-07           	-1.47143e-14           	-0.000325322           
20160313       	5.51933e-06    	7.58875e-06    	9.02864e-11    	3.97952e-06    	3.71456e-05    	5.51933e-06    	7.58875e-06    	9.02864e-11    	3.97952e-06    	3.71456e-05    	1.63149e-05    	6.07928e-06    	7.68159e-06    	3.34356e-06    	0.000312905    	0.0225348      	0.0853505      	10             	6.26667e-10    	2.25589e-11    	0.000274167    	0.00396521     	2.19184e-05    	8.94414e-06    	1.25776e-05    	5.34615e-06    	0.000478776    	0.000194172    	8.65951e-10    	87             	4.67568e-10    	2.76256e-11    	0.000601667    	5.22781e-05    	1.82233e-05    	6.94953e-06    	9.37512e-06    	3.95188e-06    	0.000363291    	8.30362e-21    	1e-20          	1e-20          	5.61502e-10    	2.46898e-11    	0.000373445    	1.69638e-21    	-0.00119477            	-3.62137e-07           	-1.47143e-14           	-0.000446699           
20160314       	5.54349e-06    	7.50213e-06    	9.06493e-11    	3.87755e-06    	3.74391e-05    	5.54349e-06    	7.50213e-06    	9.06493e-11    	3.87755e-06    	3.74391e-05    	1.63946e-05    	6.07952e-06    	7.76114e-06    	3.34368e-06    	0.000330317    	0.0223487      	0.0853498      	10             	6.23632e-10    	2.26826e-11    	0.000278354    	0.0041513      	2.18721e-05    	8.90106e-06    	1.25419e-05    	5.31603e-06    	0.000476333    	0.000194382    	8.65951e-10    	87             	4.68547e-10    	2.76041e-11    	0.000598706    	5.20677e-05    	1.8961e-05     	7.2896e-06     	1.00288e-05    	4.18957e-06    	0.000392939    	8.19023e-21    	1e-20          	1e-20          	5.3982e-10     	2.53991e-11    	0.000415527    	1.80977e-21    	-0.00110335            	-3.25659e-07           	-1.47143e-14           	-0.000487265           
20160315       	5.54349e-06    	7.50213e-06    	9.06493e-11    	3.87755e-06    	3.74391e-05    	5.63241e-06    	7.18325e-06    	9.19851e-11    	3.50219e-06    	3.85192e-05    	1.60203e-05    	6.14255e-06    	7.56039e-06    	3.35251e-06    	0.0003229      	0.0224276      	0.0853493      	10             	6.38165e-10    	2.26095e-11    	0.000264979    	0.00407241     	2.18209e-05    	8.85988e-06    	1.25038e-05    	5.28672e-06    	0.000473876    	0.000194594    	8.65951e-10    	87             	4.69633e-10    	2.75833e-11    	0.000595504    	5.18557e-05    	1.86614e-05    	7.26745e-06    	9.8467e-06     	4.15322e-06    	0.0003854      	8.21877e-21    	1e-20          	1e-20          	5.48445e-10    	2.53346e-11    	0.000401568    	1.78123e-21    	-0.000771056           	-1.93131e-07           	-1.47143e-14           	-0.000460389           
20160316       	5.54349e-06    	7.50213e-06    	9.06493e-11    	3.87755e-06    	3.74391e-05    	4.55751e-06    	7.9584e-06     	9.24511e-11    	6.90713e-06    	4.30774e-05    	1.47576e-05    	6.44447e-06    	6.94472e-06    	3.94288e-06    	0.000275358    	0.0229468      	0.0853485      	10             	6.92837e-10    	2.25497e-11    	0.000224194    	0.00355321     	2.17642e-05    	8.82406e-06    	1.24694e-05    	5.26679e-06    	0.000470853    	0.000194856    	8.65951e-10    	87             	4.70846e-10    	2.75779e-11    	0.000592336    	5.15941e-05    	1.67432e-05    	7.02449e-06    	8.56915e-06    	4.26558e-06    	0.00032301     	8.4628e-21     	1e-20          	1e-20          	6.11071e-10    	2.45567e-11    	0.000313651    	1.5372e-21     	-0.00115487            	-3.45998e-07           	-1.47143e-14           	-0.000608871           
20160317       	5.54349e-06    	7.50213e-06    	9.06493e-11    	3.87755e-06    	3.74391e-05    	5.20922e-06    	7.65681e-06    	9.12601e-11    	4.90465e-06    	3.93506e-05    	1.41864e-05    	6.56947e-06    	6.64191e-06    	4.04204e-06    	0.000260336    	0.0231159      	0.0853473      	10             	7.207e-10      	2.24328e-11    	0.000206129    	0.00338412     	2.17106e-05    	8.79083e-06    	1.24416e-05    	5.24874e-06    	0.000467715    	0.000195128    	8.65951e-10    	87             	4.71999e-10    	2.75834e-11    	0.000589572    	5.13219e-05    	1.59421e-05    	7.07166e-06    	8.09162e-06    	4.32202e-06    	0.000298709    	8.56182e-21    	1e-20          	1e-20          	6.41704e-10    	2.43478e-11    	0.000282034    	1.43818e-21    	-0.00173022            	-7.33336e-07           	-1.47143e-14           	-0.000766634           
20160318       	5.31499e-06    	7.60787e-06    	9.10668e-11    	4.57965e-06    	3.87457e-05    	5.31499e-06    	7.60787e-06    	9.10668e-11    	4.57965e-06    	3.87457e-05    	1.43026e-05    	6.57008e-06    	6.75771e-06    	4.04241e-06    	0.000279921    	0.0228959      	0.0853463      	10             	7.14865e-10    	2.26398e-11    	0.000211435    	0.00360408     	2.16598e-05    	8.75826e-06    	1.24161e-05    	5.23105e-06    	0.000464928    	0.000195371    	8.65951e-10    	87             	4.73098e-10    	2.75903e-11    	0.000586997    	5.10794e-05    	1.67584e-05    	7.2019e-06     	8.72304e-06    	4.38562e-06    	0.00033334     	8.4214e-21     	1e-20          	1e-20          	6.10574e-10    	2.49798e-11    	0.000319544    	1.5786e-21     	-0.00160544            	-7.22654e-07           	-1.47143e-14           	-0.000781035           
