TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	SOC-lz(s)_UZ   	Calcite(s)_UZ  	Calcite-lz(s)_UZ	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	SOC-lz(s)_LZ   	Calcite(s)_LZ  	Calcite-lz(s)_LZ	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	SOC-lz(s)_riv  	Calcite(s)_riv 	Calcite-lz(s)_riv	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	SOC-lz(s)_rate_UZ      	Calcite(s)_rate_UZ     	Calcite-lz(s)_rate_UZ  	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	SOC-lz(s)_rate_LZ      	Calcite(s)_rate_LZ     	Calcite-lz(s)_rate_LZ  	CO2(*g)_rate_LZ        
20151013       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	6.68261e-07    	1.18149e-05    	0.000459627    	0.000526071    	0.000772109    	0.0184767      	0.0853667      	7.34493e-10    	0.0129326      	2.68894e-09    	10             	1.63708e-08    	3.77739e-08    	0.000628034    	0.00802334     	2.57969e-07    	1.22872e-05    	0.00122555     	0.000787766    	2.82835e-05    	0.000242591    	8.65951e-10    	0.00736005     	2.73761e-09    	0.0406122      	87             	4.3344e-08     	2.72757e-07    	0.000632526    	3.8592e-06     	4.91941e-07    	1.19193e-05    	0.000628823    	0.000583897    	0.000607749    	7.45262e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.23597e-08    	7.09818e-08    	0.000629094    	2.54738e-21    	-0.00158884            	-3.03185e-12           	0.000124998            	-1.91341e-11           	1.53237e-08            	-1.47143e-14           	-0.000169868           	2.43339e-09            	-0.000107572           	4.57396e-05            
20151014       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.91831e-06    	2.82e-06       	1e-10          	2e-06          	6.92e-05       	6.66835e-07    	1.15307e-05    	0.00044884     	0.000513962    	0.00074517     	0.0186739      	0.0853656      	7.34491e-10    	0.0129322      	2.68892e-09    	10             	1.63918e-08    	3.69026e-08    	0.000612505    	0.00782606     	2.57991e-07    	1.22865e-05    	0.00122542     	0.000787902    	2.82642e-05    	0.000242593    	8.65951e-10    	0.00736004     	2.73764e-09    	0.0406122      	87             	4.33405e-08    	2.72706e-07    	0.000632508    	3.85661e-06    	5.039e-07      	1.16787e-05    	0.000600861    	0.000567605    	0.000604786    	7.46189e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.18022e-08    	6.60505e-08    	0.000616488    	2.53811e-21    	-0.00160478            	-2.91271e-12           	-0.000592271           	-1.93479e-11           	9.35252e-10            	-1.47143e-14           	-0.000169906           	2.43383e-09            	-0.000105229           	4.5153e-05             
20151015       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.54154e-07    	1.18138e-05    	0.00047054     	0.000538364    	0.000784363    	0.0183883      	0.085365       	7.34489e-10    	0.0129316      	2.68891e-09    	10             	1.67379e-08    	3.95725e-08    	0.000628843    	0.00811171     	2.58173e-07    	1.2286e-05     	0.00122496     	0.00078784     	2.82796e-05    	0.000242591    	8.65951e-10    	0.00736004     	2.73766e-09    	0.0406122      	87             	4.33098e-08    	2.72408e-07    	0.000632719    	3.85868e-06    	4.74899e-07    	1.1928e-05     	0.000652866    	0.000598672    	0.00060159     	7.4719e-21     	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.3187e-08     	7.65074e-08    	0.000629844    	2.5281e-21     	-0.000898922           	-2.82567e-12           	-0.000872408           	-1.94151e-11           	-6.99174e-09           	-1.47143e-14           	-0.000169801           	2.43413e-09            	-4.77713e-05           	3.54737e-05            
20151016       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	6.56766e-07    	1.18254e-05    	0.000470857    	0.000538954    	0.000792043    	0.0183333      	0.0853644      	7.34487e-10    	0.0129315      	2.6889e-09     	10             	1.6672e-08     	3.94447e-08    	0.000631756    	0.00816666     	2.58341e-07    	1.22856e-05    	0.00122451     	0.000787788    	2.83013e-05    	0.000242588    	8.65951e-10    	0.00736004     	2.73768e-09    	0.0406122      	87             	4.32812e-08    	2.72128e-07    	0.000632907    	3.8616e-06     	4.71273e-07    	1.19412e-05    	0.000660417    	0.000601556    	0.000599901    	7.4772e-21     	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.33711e-08    	7.80265e-08    	0.000632111    	2.5228e-21     	-0.000903273           	-2.95086e-12           	-0.000190056           	-1.92212e-11           	2.69118e-10            	-1.47143e-14           	-0.000169902           	2.43211e-09            	-5.00317e-05           	4.00507e-05            
20151017       	1.80076e-06    	2.23647e-06    	9.89589e-11    	1.01928e-05    	7.09535e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.58866e-07    	1.21442e-05    	0.000485967    	0.000556158    	0.000834411    	0.018036       	0.0853639      	7.34485e-10    	0.0129314      	2.68888e-09    	10             	1.66383e-08    	4.0677e-08     	0.000653352    	0.008464       	2.58541e-07    	1.22854e-05    	0.00122402     	0.000787711    	2.83595e-05    	0.000242581    	8.65951e-10    	0.00736004     	2.7377e-09     	0.0406122      	87             	4.32473e-08    	2.71803e-07    	0.000633147    	3.8694e-06     	4.46574e-07    	1.21881e-05    	0.000714964    	0.000628016    	0.00058427     	7.52667e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.47137e-08    	8.95106e-08    	0.000647147    	2.47333e-21    	-0.000747965           	-2.97517e-12           	-0.000189223           	-1.92235e-11           	9.00613e-10            	-1.47143e-14           	-0.00017004            	2.43023e-09            	-3.93853e-05           	4.03833e-05            
20151018       	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	1.80263e-06    	2.2388e-06     	9.9062e-11     	1.02034e-05    	7.10275e-05    	6.67457e-07    	1.21457e-05    	0.000483356    	0.000553283    	0.000844911    	0.0179638      	0.0853636      	7.34483e-10    	0.0129315      	2.68887e-09    	10             	1.64209e-08    	3.9922e-08     	0.000658442    	0.0085362      	2.58789e-07    	1.22853e-05    	0.00122343     	0.000787569    	2.84254e-05    	0.000242572    	8.65951e-10    	0.00736004     	2.73772e-09    	0.0406122      	87             	4.32055e-08    	2.71405e-07    	0.000633454    	3.87825e-06    	4.18249e-07    	1.21991e-05    	0.000766552    	0.000642948    	0.00053243     	7.69554e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.64236e-08    	1.02754e-07    	0.000648946    	2.30446e-21    	-0.000487271           	-3.10852e-12           	0.000202173            	-1.91126e-11           	4.04743e-09            	-1.47143e-14           	-0.000170395           	2.42798e-09            	-2.33128e-05           	3.73581e-05            
20151019       	1.78644e-06    	2.21869e-06    	9.81721e-11    	1.01117e-05    	7.03894e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.72551e-07    	1.21457e-05    	0.00048226     	0.000552071    	0.000853645    	0.0179042      	0.0853633      	7.34481e-10    	0.0129315      	2.68886e-09    	10             	1.62952e-08    	3.95233e-08    	0.000662018    	0.00859582     	2.59052e-07    	1.22852e-05    	0.0012228      	0.000787404    	2.84973e-05    	0.000242562    	8.65951e-10    	0.00736004     	2.73774e-09    	0.0406122      	87             	4.31609e-08    	2.70982e-07    	0.000633782    	3.88792e-06    	3.86053e-07    	1.22115e-05    	0.000831694    	0.000663127    	0.000464248    	7.92953e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.86776e-08    	1.21216e-07    	0.000648756    	2.07047e-21    	-0.000386762           	-3.13903e-12           	8.43497e-05            	-1.91548e-11           	3.47189e-09            	-1.47143e-14           	-0.000170796           	2.42502e-09            	-1.73881e-05           	3.77793e-05            
20151020       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.7889e-06     	2.22175e-06    	9.83075e-11    	1.01257e-05    	7.04865e-05    	6.7504e-07     	1.14818e-05    	0.000449665    	0.000515524    	0.00078197     	0.0184055      	0.0853631      	7.34479e-10    	0.0129316      	2.68885e-09    	10             	1.61942e-08    	3.65285e-08    	0.000621118    	0.00809449     	2.5929e-07     	1.22844e-05    	0.00122215     	0.00078721     	2.85051e-05    	0.000242561    	8.65951e-10    	0.00736004     	2.73776e-09    	0.0406122      	87             	4.31207e-08    	2.70582e-07    	0.000634038    	3.88895e-06    	4.43984e-07    	1.17354e-05    	0.000693717    	0.000601376    	0.000543876    	7.65762e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.48179e-08    	8.70715e-08    	0.000625277    	2.34238e-21    	-0.000418248           	-3.15311e-12           	2.6057e-05             	-1.91768e-11           	4.27924e-09            	-1.47143e-14           	-0.000171232           	2.42181e-09            	-1.94741e-05           	4.37649e-05            
20151021       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.8197e-06     	2.26e-06       	1e-10          	1.03e-05       	7.17e-05       	6.6201e-07     	1.15629e-05    	0.00046256     	0.00052997     	0.000796988    	0.0182981      	0.0853624      	7.34477e-10    	0.012931       	2.68883e-09    	10             	1.65296e-08    	3.8394e-08     	0.000625969    	0.00820185     	2.594e-07      	1.22836e-05    	0.00122173     	0.000787168    	2.85257e-05    	0.000242558    	8.65951e-10    	0.00736003     	2.73778e-09    	0.0406122      	87             	4.31021e-08    	2.70371e-07    	0.000634092    	3.89172e-06    	4.24221e-07    	1.18181e-05    	0.000731327    	0.000621041    	0.000524885    	7.72076e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.60121e-08    	9.63547e-08    	0.000628916    	2.27924e-21    	-0.000960316           	-2.93893e-12           	-0.000864494           	-1.94284e-11           	-3.73568e-09           	-1.47143e-14           	-0.000171284           	2.41862e-09            	-5.48345e-05           	6.7235e-05             
20151022       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	6.60793e-07    	1.16458e-05    	0.000467873    	0.000535999    	0.000805734    	0.0182362      	0.0853616      	7.34475e-10    	0.0129307      	2.68882e-09    	10             	1.65669e-08    	3.89393e-08    	0.000631732    	0.0082638      	2.59456e-07    	1.2283e-05     	0.00122142     	0.000787199    	2.85535e-05    	0.000242555    	8.65951e-10    	0.00736003     	2.7378e-09     	0.0406122      	87             	4.30928e-08    	2.70243e-07    	0.000634067    	3.89545e-06    	4.10624e-07    	1.18936e-05    	0.000760851    	0.00063368     	0.000503522    	7.79305e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.69001e-08    	1.03773e-07    	0.000632709    	2.20695e-21    	-0.00117054            	-2.98643e-12           	-0.000445874           	-1.93026e-11           	-1.05249e-09           	-1.47143e-14           	-0.000171412           	2.4172e-09             	-7.22551e-05           	7.46769e-05            
20151023       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.16869e-06    	7.05e-06       	1e-10          	1.08e-05       	0.0001         	6.63848e-07    	1.17615e-05    	0.000475211    	0.000544295    	0.000823152    	0.0181141      	0.0853608      	7.34473e-10    	0.0129305      	2.68881e-09    	10             	1.65e-08       	3.94134e-08    	0.000644243    	0.00838592     	2.59493e-07    	1.22825e-05    	0.00122116     	0.000787268    	2.85957e-05    	0.000242549    	8.65951e-10    	0.00736003     	2.73782e-09    	0.0406122      	87             	4.30866e-08    	2.70146e-07    	0.000634025    	3.90113e-06    	3.86449e-07    	1.20014e-05    	0.000818718    	0.000656195    	0.000457222    	7.95446e-21    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.86342e-08    	1.19085e-07    	0.000639601    	2.04554e-21    	-0.00125474            	-3.01365e-12           	-0.000298077           	-1.92607e-11           	2.65921e-09            	-1.47143e-14           	-0.000171583           	2.4166e-09             	-7.98174e-05           	7.65101e-05            
