TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	CO2(*g)_rate_LZ        
20151128       	4.21686e-06    	1.33312e-05    	9.66027e-11    	1.04331e-05    	5.96039e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.32479e-05    	8.57547e-06    	1.24125e-05    	6.11813e-06    	0.000618834    	0.0196588      	0.0853411      	10             	4.40998e-10    	2.57236e-11    	0.00062954     	0.0068412      	5.72352e-07    	1.21828e-05    	0.000529517    	0.000218945    	0.000354742    	0.000205461    	8.65951e-10    	87             	1.87506e-08    	4.88722e-08    	0.000631672    	4.09893e-05    	1.24041e-06    	1.02698e-05    	0.000243963    	0.000106082    	0.000494792    	7.82319e-21    	1e-20          	1e-20          	8.50119e-09    	1.00275e-08    	0.000641885    	2.17681e-21    	-0.000994578           	-5.6648e-09            	-1.47143e-14           	1.50715e-05            
20151129       	4.26516e-06    	1.34839e-05    	9.77092e-11    	1.05526e-05    	6.02866e-05    	4.26516e-06    	1.34839e-05    	9.77092e-11    	1.05526e-05    	6.02866e-05    	2.32986e-05    	8.58081e-06    	1.24615e-05    	6.1223e-06     	0.000623014    	0.0196246      	0.0853407      	10             	4.40044e-10    	2.57696e-11    	0.000633397    	0.00687542     	5.7289e-07     	1.21792e-05    	0.000528984    	0.000218735    	0.000354984    	0.000205437    	8.65951e-10    	87             	1.87325e-08    	4.87745e-08    	0.000631646    	4.10126e-05    	1.00885e-06    	1.06552e-05    	0.000301051    	0.000128684    	0.000468506    	7.91471e-21    	1e-20          	1e-20          	1.04958e-08    	1.53416e-08    	0.000641564    	2.08529e-21    	-0.000626566           	1.4122e-10             	-1.47143e-14           	1.15176e-05            
20151130       	4.10104e-06    	1.2965e-05     	9.39494e-11    	1.01465e-05    	5.79668e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.33294e-05    	8.58081e-06    	1.24923e-05    	6.1223e-06     	0.000626381    	0.0195971      	0.0853404      	10             	4.39465e-10    	2.57995e-11    	0.000635798    	0.0069029      	5.73441e-07    	1.21757e-05    	0.000528451    	0.000218524    	0.000355229    	0.000205414    	8.65951e-10    	87             	1.8714e-08     	4.86759e-08    	0.000631633    	4.10362e-05    	8.19108e-07    	1.11241e-05    	0.000371138    	0.000156394    	0.000434545    	8.03617e-21    	1e-20          	1e-20          	1.29862e-08    	2.35099e-08    	0.000639251    	1.96383e-21    	-0.000388451           	5.35572e-10            	-1.47143e-14           	8.88633e-06            
20151201       	4.31437e-06    	1.36395e-05    	9.88366e-11    	1.06744e-05    	6.09822e-05    	4.31437e-06    	1.36395e-05    	9.88366e-11    	1.06744e-05    	6.09822e-05    	2.33577e-05    	8.58379e-06    	1.25196e-05    	6.12463e-06    	0.000629171    	0.0195744      	0.0853402      	10             	4.38937e-10    	2.58249e-11    	0.000637954    	0.00692561     	5.73996e-07    	1.21721e-05    	0.000527919    	0.000218314    	0.000355476    	0.00020539     	8.65951e-10    	87             	1.86954e-08    	4.85771e-08    	0.000631626    	4.106e-05      	6.64283e-07    	1.16995e-05    	0.000457143    	0.000190369    	0.000391522    	8.1955e-21     	1e-20          	1e-20          	1.60936e-08    	3.60713e-08    	0.000635363    	1.8045e-21     	-0.000347641           	7.48734e-10            	-1.47143e-14           	8.29971e-06            
20151202       	4.31437e-06    	1.36395e-05    	9.88366e-11    	1.06744e-05    	6.09822e-05    	9.91514e-06    	3.8188e-06     	9.99826e-11    	1.14439e-06    	3.37132e-05    	2.17933e-05    	7.75834e-06    	1.11093e-05    	5.26012e-06    	0.000495077    	0.020729       	0.0853399      	10             	4.70102e-10    	2.45248e-11    	0.000528562    	0.00577101     	5.7445e-07     	1.21678e-05    	0.000527388    	0.000218104    	0.000355602    	0.000205378    	8.65951e-10    	87             	1.86801e-08    	4.84872e-08    	0.000631506    	4.10721e-05    	5.02359e-06    	8.22265e-06    	5.09467e-05    	2.76722e-05    	0.000480391    	7.87311e-21    	1e-20          	1e-20          	2.05714e-09    	4.96472e-10    	0.000553932    	2.12689e-21    	-0.000423623           	1.36158e-09            	-1.47143e-14           	9.02958e-06            
20151203       	7.12786e-06    	8.7003e-06     	9.93853e-11    	5.88211e-06    	4.72613e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.18507e-05    	7.75834e-06    	1.11667e-05    	5.26012e-06    	0.000506518    	0.0206252      	0.0853394      	10             	4.68873e-10    	2.45874e-11    	0.000532684    	0.00587481     	5.74906e-07    	1.21634e-05    	0.000526856    	0.000217893    	0.000355738    	0.000205365    	8.65951e-10    	87             	1.86648e-08    	4.83973e-08    	0.000631388    	4.10852e-05    	4.12759e-06    	8.32759e-06    	6.28448e-05    	3.27378e-05    	0.000487033    	7.85002e-21    	1e-20          	1e-20          	2.50825e-09    	7.48086e-10    	0.000560407    	2.14998e-21    	-0.000787843           	-4.3805e-08            	-1.47143e-14           	9.4218e-06             
20151204       	7.5289e-06     	7.93e-06       	9.91574e-11    	5.14271e-06    	4.50492e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.19062e-05    	7.75834e-06    	1.12222e-05    	5.26012e-06    	0.00051629     	0.0205374      	0.0853389      	10             	4.6769e-10     	2.46475e-11    	0.000536684    	0.00596265     	5.75374e-07    	1.2159e-05     	0.000526326    	0.000217683    	0.000355883    	0.000205351    	8.65951e-10    	87             	1.86491e-08    	4.83065e-08    	0.000631283    	4.10991e-05    	3.38009e-06    	8.45625e-06    	7.77828e-05    	3.89483e-05    	0.000490851    	7.83681e-21    	1e-20          	1e-20          	3.06931e-09    	1.13539e-09    	0.000566823    	2.16319e-21    	-0.000752418           	-3.89688e-08           	-1.47143e-14           	7.42489e-06            
20151205       	7.61426e-06    	7.78284e-06    	9.91865e-11    	4.99961e-06    	4.46434e-05    	7.61426e-06    	7.78284e-06    	9.91865e-11    	4.99961e-06    	4.46434e-05    	2.19567e-05    	7.76194e-06    	1.12691e-05    	5.26243e-06    	0.000524551    	0.0204637      	0.0853385      	10             	4.6662e-10     	2.46943e-11    	0.000540167    	0.00603632     	5.75854e-07    	1.21547e-05    	0.000525796    	0.000217473    	0.000356035    	0.000205336    	8.65951e-10    	87             	1.8633e-08     	4.8215e-08     	0.00063119     	4.11138e-05    	2.76325e-06    	8.61689e-06    	9.63932e-05    	4.65642e-05    	0.000491753    	7.83369e-21    	1e-20          	1e-20          	3.7633e-09     	1.72929e-09    	0.000572907    	2.16631e-21    	-0.000646262           	-3.02691e-08           	-1.47143e-14           	5.4024e-06             
20151206       	7.61426e-06    	7.78284e-06    	9.91865e-11    	4.99961e-06    	4.46434e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.20089e-05    	7.76194e-06    	1.13214e-05    	5.26243e-06    	0.000531563    	0.0204016      	0.085338       	10             	4.65517e-10    	2.47505e-11    	0.000543959    	0.00609845     	5.76342e-07    	1.21504e-05    	0.000525267    	0.000217263    	0.000356194    	0.000205321    	8.65951e-10    	87             	1.86167e-08    	4.8123e-08     	0.000631107    	4.1129e-05     	2.26077e-06    	8.81012e-06    	0.000119467    	5.58989e-05    	0.000489676    	7.84086e-21    	1e-20          	1e-20          	4.6119e-09     	2.63353e-09    	0.000579394    	2.15914e-21    	-0.000696342           	-3.17613e-08           	-1.47143e-14           	4.20187e-06            
20151207       	7.61426e-06    	7.78284e-06    	9.91865e-11    	4.99961e-06    	4.46434e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.2059e-05     	7.76194e-06    	1.13715e-05    	5.26243e-06    	0.000537464    	0.0203496      	0.0853376      	10             	4.64465e-10    	2.48041e-11    	0.000547603    	0.00615043     	5.76839e-07    	1.2146e-05     	0.000524738    	0.000217053    	0.000356357    	0.000205305    	8.65951e-10    	87             	1.86002e-08    	4.80305e-08    	0.000631032    	4.11447e-05    	1.85151e-06    	9.04702e-06    	0.000147961    	6.73433e-05    	0.000484377    	7.85922e-21    	1e-20          	1e-20          	5.64793e-09    	4.00629e-09    	0.000585959    	2.14078e-21    	-0.000663198           	-2.83e-08              	-1.47143e-14           	2.86491e-06            
20151208       	7.65436e-06    	7.68504e-06    	9.90677e-11    	4.90802e-06    	4.43418e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.21066e-05    	7.76194e-06    	1.14191e-05    	5.26243e-06    	0.000542412    	0.0203062      	0.0853371      	10             	4.6347e-10     	2.48547e-11    	0.000551075    	0.00619383     	5.77345e-07    	1.21417e-05    	0.000524209    	0.000216844    	0.000356525    	0.000205289    	8.65951e-10    	87             	1.85834e-08    	4.79374e-08    	0.000630967    	4.11609e-05    	1.51852e-06    	9.33746e-06    	0.000183063    	8.13741e-05    	0.000475544    	7.89002e-21    	1e-20          	1e-20          	6.90901e-09    	6.08364e-09    	0.000592646    	2.10998e-21    	-0.000627188           	-2.50173e-08           	-1.47143e-14           	1.71212e-06            
20151209       	7.65436e-06    	7.68504e-06    	9.90677e-11    	4.90802e-06    	4.43418e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.21489e-05    	7.76194e-06    	1.14613e-05    	5.26243e-06    	0.000546534    	0.0202702      	0.0853368      	10             	4.62589e-10    	2.48995e-11    	0.000554168    	0.00622983     	5.77858e-07    	1.21373e-05    	0.000523681    	0.000216634    	0.000356696    	0.000205273    	8.65951e-10    	87             	1.85664e-08    	4.7844e-08     	0.000630908    	4.11774e-05    	1.24729e-06    	9.69353e-06    	0.000226234    	9.85759e-05    	0.000462727    	7.93513e-21    	1e-20          	1e-20          	8.44198e-09    	9.22036e-09    	0.000599413    	2.06487e-21    	-0.000555483           	-2.03437e-08           	-1.47143e-14           	7.09406e-07            
20151210       	7.65436e-06    	7.68504e-06    	9.90677e-11    	4.90802e-06    	4.43418e-05    	7.65436e-06    	7.68504e-06    	9.90677e-11    	4.90802e-06    	4.43418e-05    	2.12802e-05    	7.75403e-06    	1.08769e-05    	5.22883e-06    	0.000486392    	0.0208085      	0.0853363      	10             	4.81393e-10    	2.45864e-11    	0.000505368    	0.00569152     	5.78329e-07    	1.2133e-05     	0.000523154    	0.000216425    	0.000356813    	0.000205261    	8.65951e-10    	87             	1.85507e-08    	4.77543e-08    	0.000630805    	4.11886e-05    	3.63954e-06    	8.37187e-06    	6.84479e-05    	3.50272e-05    	0.00046811     	7.91615e-21    	1e-20          	1e-20          	2.84682e-09    	9.25495e-10    	0.00053778     	2.08385e-21    	-0.000681387           	-2.53424e-08           	-1.47143e-14           	-1.09139e-07           
20151211       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.65436e-06    	7.68504e-06    	9.90677e-11    	4.90802e-06    	4.43418e-05    	2.11661e-05    	7.75263e-06    	1.08189e-05    	5.22228e-06    	0.00048231     	0.0208461      	0.0853356      	10             	4.83979e-10    	2.45861e-11    	0.000499988    	0.00565394     	5.78803e-07    	1.21287e-05    	0.000522628    	0.000216216    	0.000356927    	0.000205251    	8.65951e-10    	87             	1.8535e-08     	4.76645e-08    	0.000630704    	4.11995e-05    	3.55721e-06    	8.37932e-06    	6.94664e-05    	3.54387e-05    	0.000464354    	7.92941e-21    	1e-20          	1e-20          	2.91311e-09    	9.61272e-10    	0.000533363    	2.07059e-21    	-0.00100016            	-7.47828e-08           	-1.47143e-14           	-1.96621e-06           
20151212       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.7378e-05     	1.41e-06       	1e-10          	2e-06          	3.75e-05       	2.12773e-05    	7.75703e-06    	1.08842e-05    	5.22797e-06    	0.00049058     	0.0207701      	0.0853349      	10             	4.81459e-10    	2.46061e-11    	0.000505635    	0.00572993     	5.79291e-07    	1.21244e-05    	0.000522102    	0.000216008    	0.000357047    	0.000205239    	8.65951e-10    	87             	1.85189e-08    	4.75739e-08    	0.000630617    	4.12111e-05    	3.00525e-06    	8.50462e-06    	8.36775e-05    	4.13086e-05    	0.000467722    	7.91751e-21    	1e-20          	1e-20          	3.45473e-09    	1.37586e-09    	0.000541751    	2.08249e-21    	-0.00109302            	-8.81748e-08           	-1.47143e-14           	-3.90855e-06           
20151213       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.7378e-05     	1.41e-06       	1e-10          	2e-06          	3.75e-05       	2.1454e-05     	7.80243e-06    	1.09592e-05    	5.26133e-06    	0.000501031    	0.0206748      	0.0853343      	10             	4.77515e-10    	2.4574e-11     	0.000513328    	0.00582517     	5.79791e-07    	1.21201e-05    	0.000521576    	0.000215799    	0.000357177    	0.000205226    	8.65951e-10    	87             	1.85025e-08    	4.74823e-08    	0.000630543    	4.12236e-05    	2.55939e-06    	8.68147e-06    	0.000100288    	4.81255e-05    	0.000471744    	7.90336e-21    	1e-20          	1e-20          	4.06492e-09    	1.94427e-09    	0.000551829    	2.09664e-21    	-0.000947678           	-6.92513e-08           	-1.47143e-14           	-5.179e-06             
20151214       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.7378e-05     	1.41e-06       	1e-10          	2e-06          	3.75e-05       	2.15472e-05    	7.75716e-06    	1.09091e-05    	5.24465e-06    	0.00050206     	0.0206655      	0.0853338      	10             	4.75447e-10    	2.43553e-11    	0.0005132      	0.00583449     	5.80295e-07    	1.21158e-05    	0.000521051    	0.000215591    	0.000357308    	0.000205214    	8.65951e-10    	87             	1.84859e-08    	4.73907e-08    	0.000630473    	4.12361e-05    	2.4809e-06     	8.67445e-06    	0.000103633    	4.95131e-05    	0.000471596    	7.90388e-21    	1e-20          	1e-20          	4.19519e-09    	2.07433e-09    	0.000552526    	2.09612e-21    	-0.000779386           	-4.96136e-08           	-1.47143e-14           	-5.92252e-06           
20151215       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.7378e-05     	1.41e-06       	1e-10          	2e-06          	3.75e-05       	2.14394e-05    	7.25494e-06    	1.01779e-05    	4.99402e-06    	0.000458252    	0.0210703      	0.0853331      	10             	4.77718e-10    	2.28259e-11    	0.000476527    	0.00542971     	5.80774e-07    	1.2111e-05     	0.000520526    	0.000215383    	0.000357399    	0.000205205    	8.65951e-10    	87             	1.84702e-08    	4.73013e-08    	0.000630374    	4.12449e-05    	4.59208e-06    	7.78291e-06    	5.10956e-05    	2.78686e-05    	0.000447287    	7.99022e-21    	1e-20          	1e-20          	2.25045e-09    	5.44716e-10    	0.000507829    	2.00978e-21    	-0.000942861           	-6.35225e-08           	-1.47143e-14           	-7.70456e-06           
20151216       	1.56685e-05    	1.27129e-06    	9.01626e-11    	1.80325e-06    	3.3811e-05     	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.16209e-05    	7.30963e-06    	1.02745e-05    	5.03167e-06    	0.000472259    	0.0209392      	0.0853325      	10             	4.73733e-10    	2.28514e-11    	0.000485096    	0.00556085     	5.81268e-07    	1.21062e-05    	0.000520001    	0.000215175    	0.000357503    	0.000205195    	8.65951e-10    	87             	1.8454e-08     	4.72109e-08    	0.000630291    	4.12548e-05    	3.79985e-06    	7.94962e-06    	6.32831e-05    	3.30704e-05    	0.000456948    	7.95568e-21    	1e-20          	1e-20          	2.72474e-09    	8.18373e-10    	0.000519477    	2.04432e-21    	-0.000994096           	-9.55982e-08           	-1.47143e-14           	-9.42862e-06           
20151217       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	7.52873e-06    	3.19821e-06    	9.91519e-11    	1.52614e-06    	3.41665e-05    	2.12158e-05    	7.11997e-06    	1.00433e-05    	4.86938e-06    	0.000453143    	0.0211185      	0.0853321      	10             	4.82702e-10    	2.27565e-11    	0.000465368    	0.00538147     	5.81741e-07    	1.21013e-05    	0.000519477    	0.000214967    	0.000357589    	0.000205187    	8.65951e-10    	87             	1.84384e-08    	4.71223e-08    	0.000630186    	4.12631e-05    	4.47195e-06    	7.66631e-06    	5.14454e-05    	2.79124e-05    	0.000442663    	8.00686e-21    	1e-20          	1e-20          	2.31095e-09    	5.63199e-10    	0.000497921    	1.99314e-21    	-0.000633381           	-4.90408e-08           	-1.47143e-14           	-8.86587e-06           
20151218       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.76083e-06    	3.38e-06       	1e-10          	1.5e-06        	3.42e-05       	2.12517e-05    	7.12345e-06    	1.00522e-05    	4.85979e-06    	0.000458783    	0.0210653      	0.0853315      	10             	4.81888e-10    	2.27384e-11    	0.000466569    	0.00543471     	5.82229e-07    	1.20964e-05    	0.000518953    	0.000214759    	0.00035768     	0.000205178    	8.65951e-10    	87             	1.84225e-08    	4.70328e-08    	0.000630095    	4.12719e-05    	4.13058e-06    	7.71607e-06    	5.60495e-05    	2.98733e-05    	0.000446735    	7.9922e-21     	1e-20          	1e-20          	2.50374e-09    	6.65277e-10    	0.000500709    	2.0078e-21     	-0.000875947           	-8.77058e-08           	-1.47143e-14           	-1.19286e-05           
20151219       	6.69608e-06    	3.34763e-06    	9.90422e-11    	1.48563e-06    	3.38724e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.14201e-05    	7.1772e-06     	1.01362e-05    	4.89646e-06    	0.000471922    	0.0209423      	0.0853309      	10             	4.78121e-10    	2.27502e-11    	0.000474173    	0.00555771     	5.82728e-07    	1.20915e-05    	0.00051843     	0.000214551    	0.000357783    	0.000205168    	8.65951e-10    	87             	1.84062e-08    	4.69425e-08    	0.000630017    	4.12818e-05    	3.4115e-06     	7.89588e-06    	6.9521e-05     	3.5557e-05     	0.00045523     	7.9618e-21     	1e-20          	1e-20          	3.03751e-09    	1.00311e-09    	0.00051192     	2.0382e-21     	-0.000813338           	-7.8316e-08            	-1.47143e-14           	-1.29961e-05           
20151220       	6.66721e-06    	3.3332e-06     	9.86153e-11    	1.47923e-06    	3.37264e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	2.1457e-05     	7.1772e-06     	1.01731e-05    	4.89646e-06    	0.000479378    	0.0208731      	0.0853306      	10             	4.77303e-10    	2.27941e-11    	0.000476716    	0.00562687     	5.83224e-07    	1.20866e-05    	0.000517907    	0.000214344    	0.000357893    	0.000205158    	8.65951e-10    	87             	1.839e-08      	4.68527e-08    	0.000629935    	4.12923e-05    	2.79031e-06    	8.05828e-06    	8.6388e-05     	4.24855e-05    	0.000457575    	7.95345e-21    	1e-20          	1e-20          	3.72207e-09    	1.53086e-09    	0.000519127    	2.04655e-21    	-0.000505936           	-3.93179e-08           	-1.47143e-14           	-1.14682e-05           
20151221       	6.68304e-06    	3.34111e-06    	9.88494e-11    	1.48274e-06    	3.38065e-05    	6.68304e-06    	3.34111e-06    	9.88494e-11    	1.48274e-06    	3.38065e-05    	2.14888e-05    	7.17814e-06    	1.02029e-05    	4.89687e-06    	0.00048563     	0.0208155      	0.0853303      	10             	4.76601e-10    	2.28276e-11    	0.00047882     	0.00568451     	5.83723e-07    	1.20818e-05    	0.000517385    	0.000214137    	0.000358008    	0.000205147    	8.65951e-10    	87             	1.83738e-08    	4.67629e-08    	0.000629854    	4.13034e-05    	2.28448e-06    	8.25811e-06    	0.00010732     	5.09799e-05    	0.000457523    	7.95363e-21    	1e-20          	1e-20          	4.55769e-09    	2.33469e-09    	0.000526676    	2.04637e-21    	-0.000414088           	-2.94325e-08           	-1.47143e-14           	-1.14306e-05           
20151222       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.7474e-06     	3.37328e-06    	9.98013e-11    	1.49702e-06    	3.4132e-05     	1.96686e-05    	6.49993e-06    	9.19282e-06    	4.29152e-06    	0.000386984    	0.0217638      	0.08533        	10             	5.20369e-10    	2.24418e-11    	0.000395129    	0.00473618     	5.84153e-07    	1.20763e-05    	0.000516864    	0.000213929    	0.000358034    	0.000205144    	8.65951e-10    	87             	1.83598e-08    	4.66789e-08    	0.000629701    	4.13059e-05    	7.20272e-06    	6.81832e-06    	2.68084e-05    	1.62613e-05    	0.000385331    	8.21903e-21    	1e-20          	1e-20          	1.42801e-09    	1.8049e-10     	0.000419896    	1.78097e-21    	-0.000532227           	-3.9992e-08            	-1.47143e-14           	-1.39732e-05           
20151223       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.76083e-06    	3.38e-06       	1e-10          	1.5e-06        	3.42e-05       	1.93424e-05    	6.37567e-06    	8.99433e-06    	4.16911e-06    	0.000377437    	0.0218602      	0.0853293      	10             	5.29078e-10    	2.23218e-11    	0.000380234    	0.00463981     	5.84595e-07    	1.20706e-05    	0.000516343    	0.000213722    	0.000358052    	0.000205142    	8.65951e-10    	87             	1.83454e-08    	4.65941e-08    	0.00062956     	4.13076e-05    	7.47531e-06    	6.67578e-06    	2.48563e-05    	1.5212e-05     	0.000376416    	8.25304e-21    	1e-20          	1e-20          	1.37528e-09    	1.61091e-10    	0.000404248    	1.74696e-21    	-0.00101082            	-1.6907e-07            	-1.47143e-14           	-2.03238e-05           
20151224       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	6.30957e-06    	3.38e-06       	1e-10          	5e-07          	2.33e-05       	1.89581e-05    	6.2358e-06     	8.78596e-06    	3.97166e-06    	0.000365738    	0.0219795      	0.0853285      	10             	5.39709e-10    	2.22389e-11    	0.000364108    	0.00452052     	5.85038e-07    	1.20648e-05    	0.000515824    	0.000213515    	0.000358059    	0.000205142    	8.65951e-10    	87             	1.8331e-08     	4.65093e-08    	0.000629421    	4.13083e-05    	7.82801e-06    	6.51372e-06    	2.27112e-05    	1.39624e-05    	0.000365372    	8.29556e-21    	1e-20          	1e-20          	1.31256e-09    	1.40395e-10    	0.00038701     	1.70444e-21    	-0.00122152            	-2.3445e-07            	-1.47143e-14           	-2.46246e-05           
20151225       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.91822e-05    	6.2934e-06     	8.91618e-06    	4.00836e-06    	0.000384189    	0.0217919      	0.0853275      	10             	5.33436e-10    	2.23076e-11    	0.00037385     	0.00470806     	5.85512e-07    	1.20591e-05    	0.000515305    	0.000213307    	0.000358082    	0.000205139    	8.65951e-10    	87             	1.83157e-08    	4.64224e-08    	0.000629313    	4.13105e-05    	6.76051e-06    	6.63076e-06    	2.72168e-05    	1.62546e-05    	0.000382661    	8.22918e-21    	1e-20          	1e-20          	1.52139e-09    	1.95218e-10    	0.000400129    	1.77082e-21    	-0.00150684            	-3.35883e-07           	-1.47143e-14           	-2.96876e-05           
20151226       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.93965e-05    	6.35848e-06    	9.02426e-06    	4.0498e-06     	0.000401815    	0.0216158      	0.0853267      	10             	5.27578e-10    	2.23315e-11    	0.000382584    	0.00488425     	5.85988e-07    	1.20535e-05    	0.000514786    	0.0002131      	0.000358122    	0.000205136    	8.65951e-10    	87             	1.83003e-08    	4.63355e-08    	0.000629207    	4.13143e-05    	5.74804e-06    	6.7674e-06     	3.3048e-05     	1.90603e-05    	0.000398678    	8.16864e-21    	1e-20          	1e-20          	1.79156e-09    	2.79483e-10    	0.000412587    	1.83136e-21    	-0.00110163            	-2.07165e-07           	-1.47143e-14           	-2.78732e-05           
20151227       	6.30301e-06    	3.37649e-06    	9.9896e-11     	4.9948e-07     	2.32758e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.95341e-05    	6.3972e-06     	9.09872e-06    	4.07446e-06    	0.000416056    	0.0214755      	0.0853262      	10             	5.23882e-10    	2.23589e-11    	0.000388461    	0.00502453     	5.8646e-07     	1.20479e-05    	0.000514268    	0.000212894    	0.000358174    	0.000205131    	8.65951e-10    	87             	1.82851e-08    	4.6249e-08     	0.000629098    	4.13193e-05    	4.80532e-06    	6.89511e-06    	4.05601e-05    	2.24747e-05    	0.000410956    	8.12282e-21    	1e-20          	1e-20          	2.14609e-09    	4.11481e-10    	0.000422721    	1.87718e-21    	-0.000781057           	-1.23379e-07           	-1.47143e-14           	-2.56119e-05           
20151228       	6.30389e-06    	3.37695e-06    	9.99099e-11    	4.99549e-07    	2.3279e-05     	6.30389e-06    	3.37695e-06    	9.99099e-11    	4.99549e-07    	2.3279e-05     	1.95844e-05    	6.39757e-06    	9.14838e-06    	4.07452e-06    	0.000425806    	0.0213805      	0.0853258      	10             	5.22541e-10    	2.24237e-11    	0.000391584    	0.00511953     	5.86936e-07    	1.20423e-05    	0.00051375     	0.000212687    	0.000358235    	0.000205125    	8.65951e-10    	87             	1.82698e-08    	4.61624e-08    	0.000628992    	4.13252e-05    	3.96673e-06    	7.00796e-06    	5.0158e-05     	2.66326e-05    	0.0004185      	8.09493e-21    	1e-20          	1e-20          	2.60407e-09    	6.18466e-10    	0.000430815    	1.90507e-21    	-0.000680703           	-9.80842e-08           	-1.47143e-14           	-2.57995e-05           
20151229       	4.3541e-06     	3.93797e-06    	9.97883e-11    	7.4826e-07     	2.21869e-05    	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1.96123e-05    	6.39757e-06    	9.17624e-06    	4.07452e-06    	0.000434021    	0.0213011      	0.0853255      	10             	5.21802e-10    	2.24603e-11    	0.000393333    	0.00519892     	5.87395e-07    	1.20367e-05    	0.000513233    	0.000212481    	0.000358304    	0.000205118    	8.65951e-10    	87             	1.8255e-08     	4.60774e-08    	0.000628866    	4.13317e-05    	3.25892e-06    	7.14589e-06    	6.22456e-05    	3.17299e-05    	0.000423973    	8.07481e-21    	1e-20          	1e-20          	3.17563e-09    	9.3775e-10     	0.000438412    	1.92519e-21    	-0.000374938           	-4.35252e-08           	-1.47143e-14           	-2.07092e-05           
20151230       	4.28128e-06    	3.95999e-06    	9.98043e-11    	7.57818e-07    	2.21502e-05    	4.28128e-06    	3.95999e-06    	9.98043e-11    	7.57818e-07    	2.21502e-05    	1.96418e-05    	6.39946e-06    	9.20372e-06    	4.07488e-06    	0.000440983    	0.0212343      	0.0853253      	10             	5.21021e-10    	2.2494e-11     	0.000395102    	0.00526575     	5.87861e-07    	1.20312e-05    	0.000512716    	0.000212275    	0.000358378    	0.000205111    	8.65951e-10    	87             	1.824e-08      	4.5992e-08     	0.000628749    	4.13389e-05    	2.67961e-06    	7.31656e-06    	7.73511e-05    	3.79794e-05    	0.000427531    	8.06178e-21    	1e-20          	1e-20          	3.87044e-09    	1.42335e-09    	0.000447004    	1.93822e-21    	-0.000373928           	-4.2494e-08            	-1.47143e-14           	-2.21502e-05           
