TIME           	H+_SNOW        	Cl-_SNOW       	HCO3-_SNOW     	Ca++_SNOW      	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	HCO3-_SURFACE  	Ca++_SURFACE   	DOC_SURFACE    	H+_UZ          	Cl-_UZ         	HCO3-_UZ       	Ca++_UZ        	DOC_UZ         	X-_UZ          	SOC(s)_UZ      	CO2(*g)_UZ     	OH-_UZ         	CO3--_UZ       	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	HCO3-_LZ       	Ca++_LZ        	DOC_LZ         	X-_LZ          	SOC(s)_LZ      	CO2(*g)_LZ     	OH-_LZ         	CO3--_LZ       	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	HCO3-_riv      	Ca++_riv       	DOC_riv        	X-_riv         	SOC(s)_riv     	CO2(*g)_riv    	OH-_riv        	CO3--_riv      	CO2(aq)_riv    	XDOC_riv       	SOC(s)_rate_UZ         	CO2(*g)_rate_UZ        	SOC(s)_rate_LZ         	CO2(*g)_rate_LZ        
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             	mol/m2/day             
20160921       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.97874e-05    	1.46959e-05    	1.43674e-05    	8.54399e-06    	0.00137913     	0.014925       	0.0850702      	10             	2.58455e-10    	1.75032e-11    	0.00124336     	0.011575       	1.89667e-05    	5.54623e-06    	1.52668e-05    	4.70637e-06    	0.000370015    	0.000204002    	8.65951e-10    	87             	5.39985e-10    	3.87004e-11    	0.000632363    	4.24478e-05    	1.89667e-05    	5.54623e-06    	1.52668e-05    	4.70637e-06    	0.000370015    	8.27763e-21    	1e-20          	1e-20          	5.39985e-10    	3.87004e-11    	0.000632363    	1.72237e-21    	-0.00181961            	3.57005e-07            	-1.47143e-14           	4.99432e-05            
20160922       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.12279e-05    	1.5349e-05     	1.46781e-05    	8.92373e-06    	0.00148521     	0.0144398      	0.0850693      	10             	2.49502e-10    	1.72676e-11    	0.00131583     	0.0120602      	1.89645e-05    	5.54623e-06    	1.52646e-05    	4.70637e-06    	0.000370117    	0.000203993    	8.65951e-10    	87             	5.40048e-10    	3.86993e-11    	0.000632199    	4.24575e-05    	1.89645e-05    	5.54623e-06    	1.52646e-05    	4.70637e-06    	0.000370117    	8.27724e-21    	1e-20          	1e-20          	5.40048e-10    	3.86993e-11    	0.000632199    	1.72276e-21    	-0.0013931             	2.75348e-07            	-1.47143e-14           	3.92544e-05            
20160923       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	5.12861e-06    	1.95e-06       	1e-10          	3e-06          	0.00013        	3.44572e-05    	1.19891e-05    	1.32475e-05    	7.47163e-06    	0.000948332    	0.0172831      	0.0850683      	10             	2.98105e-10    	1.85939e-11    	0.000993954    	0.00921689     	1.89961e-05    	5.55955e-06    	1.52393e-05    	4.70787e-06    	0.000371301    	0.00020388     	8.65951e-10    	87             	5.39152e-10    	3.85713e-11    	0.000632202    	4.25698e-05    	2.66601e-05    	8.82517e-06    	1.40389e-05    	6.11161e-06    	0.000664379    	7.28009e-21    	1e-20          	1e-20          	3.8475e-10     	2.53963e-11    	0.000816127    	2.71991e-21    	-0.00147454            	3.18497e-07            	-1.47143e-14           	3.61609e-05            
20160924       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	5.12861e-06    	1.95e-06       	1e-10          	3e-06          	0.00013        	3.52598e-05    	1.23276e-05    	1.34115e-05    	7.72494e-06    	0.00101528     	0.0168689      	0.0850675      	10             	2.91376e-10    	1.84029e-11    	0.0010295      	0.00963107     	1.90308e-05    	5.57398e-06    	1.52154e-05    	4.71027e-06    	0.000372707    	0.000203747    	8.65951e-10    	87             	5.38169e-10    	3.84407e-11    	0.000632361    	4.27032e-05    	2.46385e-05    	7.97921e-06    	1.44009e-05    	5.7839e-06     	0.000601551    	7.47229e-21    	1e-20          	1e-20          	4.16167e-10    	2.8168e-11     	0.000773968    	2.52771e-21    	-0.00117568            	1.61705e-07            	-1.47143e-14           	2.95989e-05            
20160925       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.68365e-05    	1.30498e-05    	1.37081e-05    	8.17751e-06    	0.00113848     	0.0161564      	0.0850669      	10             	2.79007e-10    	1.80181e-11    	0.00109892     	0.0103436      	1.90713e-05    	5.59091e-06    	1.5193e-05     	4.71428e-06    	0.00037452     	0.000203575    	8.65951e-10    	87             	5.3703e-10     	3.83032e-11    	0.000632771    	4.28747e-05    	2.05718e-05    	6.24611e-06    	1.50026e-05    	5.0185e-06     	0.000441627    	8.0106e-21     	1e-20          	1e-20          	4.98025e-10    	3.50877e-11    	0.000673778    	1.9894e-21     	-0.000841022           	1.08982e-07            	-1.47143e-14           	2.90413e-05            
20160926       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.80203e-05    	1.35925e-05    	1.39303e-05    	8.51753e-06    	0.00124218     	0.0156017      	0.0850665      	10             	2.70393e-10    	1.77496e-11    	0.0011523      	0.0108983      	1.90935e-05    	5.6015e-06     	1.51885e-05    	4.71932e-06    	0.000375639    	0.00020347     	8.65951e-10    	87             	5.36408e-10    	3.82476e-11    	0.000633315    	4.29805e-05    	1.90935e-05    	5.6015e-06     	1.51885e-05    	4.71932e-06    	0.000375639    	8.25602e-21    	1e-20          	1e-20          	5.36408e-10    	3.82476e-11    	0.000633315    	1.74398e-21    	-0.000677209           	8.95204e-08            	-1.47143e-14           	3.4853e-05             
20160927       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	5.12861e-06    	1.95e-06       	1e-10          	3e-06          	0.00013        	3.74757e-05    	1.33025e-05    	1.37789e-05    	8.46416e-06    	0.00119297     	0.0158601      	0.085066       	10             	2.74296e-10    	1.78084e-11    	0.00112357     	0.0106399      	1.91249e-05    	5.61498e-06    	1.51682e-05    	4.72261e-06    	0.00037721     	0.000203321    	8.65951e-10    	87             	5.35528e-10    	3.81339e-11    	0.000633508    	4.31288e-05    	1.91249e-05    	5.61498e-06    	1.51682e-05    	4.72261e-06    	0.00037721     	8.25e-21       	1e-20          	1e-20          	5.35528e-10    	3.81339e-11    	0.000633508    	1.75e-21       	-0.000764385           	1.12033e-07            	-1.47143e-14           	4.87614e-05            
20160928       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	5.95662e-06    	3.22e-06       	1e-10          	1.48e-06       	0.000165       	3.86913e-05    	1.38496e-05    	1.40178e-05    	8.80703e-06    	0.00129205     	0.0153483      	0.0850652      	10             	2.65751e-10    	1.75576e-11    	0.0011798      	0.0111517      	1.9128e-05     	5.61769e-06    	1.5163e-05     	4.7237e-06     	0.000377616    	0.000203283    	8.65951e-10    	87             	5.35443e-10    	3.81149e-11    	0.000633395    	4.31671e-05    	1.9128e-05     	5.61769e-06    	1.5163e-05     	4.7237e-06     	0.000377616    	8.24845e-21    	1e-20          	1e-20          	5.35443e-10    	3.81149e-11    	0.000633395    	1.75155e-21    	-0.00110183            	1.7539e-07             	-1.47143e-14           	6.20543e-05            
20160929       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.01249e-05    	1.4495e-05     	1.43016e-05    	9.21745e-06    	0.00139717     	0.0148402      	0.0850645      	10             	2.56337e-10    	1.7284e-11     	0.00124789     	0.0116598      	1.91247e-05    	5.61769e-06    	1.51597e-05    	4.7237e-06     	0.00037773     	0.000203272    	8.65951e-10    	87             	5.35536e-10    	3.81131e-11    	0.000633145    	4.31778e-05    	1.91247e-05    	5.61769e-06    	1.51597e-05    	4.7237e-06     	0.00037773     	8.24801e-21    	1e-20          	1e-20          	5.35536e-10    	3.81131e-11    	0.000633145    	1.75199e-21    	-0.00109412            	1.8627e-07             	-1.47143e-14           	5.99721e-05            
20160930       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.08016e-05    	1.47821e-05    	1.44669e-05    	9.39997e-06    	0.00144506     	0.0146197      	0.0850639      	10             	2.52122e-10    	1.71989e-11    	0.00128342     	0.0118803      	1.91219e-05    	5.61769e-06    	1.51569e-05    	4.7237e-06     	0.000377834    	0.000203262    	8.65951e-10    	87             	5.35614e-10    	3.81116e-11    	0.000632936    	4.31876e-05    	1.91219e-05    	5.61769e-06    	1.51569e-05    	4.7237e-06     	0.000377834    	8.24761e-21    	1e-20          	1e-20          	5.35614e-10    	3.81116e-11    	0.000632936    	1.75239e-21    	-0.000900548           	1.54746e-07            	-1.47143e-14           	5.00233e-05            
20161001       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.1549e-05     	1.51112e-05    	1.4628e-05     	9.60928e-06    	0.00150095     	0.0143705      	0.0850634      	10             	2.47626e-10    	1.7083e-11     	0.00132127     	0.0121295      	1.91195e-05    	5.61769e-06    	1.51546e-05    	4.7237e-06     	0.000377929    	0.000203253    	8.65951e-10    	87             	5.35679e-10    	3.81104e-11    	0.000632761    	4.31966e-05    	1.91195e-05    	5.61769e-06    	1.51546e-05    	4.7237e-06     	0.000377929    	8.24725e-21    	1e-20          	1e-20          	5.35679e-10    	3.81104e-11    	0.000632761    	1.75275e-21    	-0.000750491           	1.26112e-07            	-1.47143e-14           	4.18771e-05            
20161002       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.21302e-05    	1.536e-05      	1.4766e-05     	9.76746e-06    	0.00154466     	0.0141815      	0.0850629      	10             	2.44241e-10    	1.70105e-11    	0.00135222     	0.0123185      	1.91174e-05    	5.61769e-06    	1.51524e-05    	4.7237e-06     	0.000378015    	0.000203245    	8.65951e-10    	87             	5.35739e-10    	3.81092e-11    	0.000632601    	4.32047e-05    	1.91174e-05    	5.61769e-06    	1.51524e-05    	4.7237e-06     	0.000378015    	8.24692e-21    	1e-20          	1e-20          	5.35739e-10    	3.81092e-11    	0.000632601    	1.75308e-21    	-0.00073738            	1.27637e-07            	-1.47143e-14           	3.81664e-05            
20161003       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	5.95662e-06    	3.22e-06       	1e-10          	1.48e-06       	0.000165       	4.05693e-05    	1.46501e-05    	1.44515e-05    	9.26903e-06    	0.00138782     	0.014884       	0.0850624      	10             	2.53548e-10    	1.72765e-11    	0.00127484     	0.011616       	1.91555e-05    	5.63378e-06    	1.5139e-05     	4.72947e-06    	0.00037987     	0.000203071    	8.65951e-10    	87             	5.34676e-10    	3.80002e-11    	0.000633297    	4.33794e-05    	1.91555e-05    	5.63378e-06    	1.5139e-05     	4.72947e-06    	0.00037987     	8.23983e-21    	1e-20          	1e-20          	5.34676e-10    	3.80002e-11    	0.000633297    	1.76017e-21    	-0.000797639           	1.45705e-07            	-1.47143e-14           	3.62905e-05            
20161004       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.12616e-05    	1.49413e-05    	1.46246e-05    	9.45331e-06    	0.00146069     	0.0145492      	0.0850617      	10             	2.49331e-10    	1.71951e-11    	0.00131193     	0.0119508      	1.91524e-05    	5.63378e-06    	1.51359e-05    	4.72947e-06    	0.000379956    	0.000203063    	8.65951e-10    	87             	5.34763e-10    	3.79985e-11    	0.000633064    	4.33874e-05    	1.91524e-05    	5.63378e-06    	1.51359e-05    	4.72947e-06    	0.000379956    	8.2395e-21     	1e-20          	1e-20          	5.34763e-10    	3.79985e-11    	0.000633064    	1.7605e-21     	-0.000975701           	1.78924e-07            	-1.47143e-14           	5.55946e-05            
20161005       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.20388e-05    	1.52754e-05    	1.48062e-05    	9.66466e-06    	0.00151804     	0.014296       	0.0850611      	10             	2.44762e-10    	1.70925e-11    	0.00135302     	0.012204       	1.91496e-05    	5.63378e-06    	1.51331e-05    	4.72947e-06    	0.000380034    	0.000203055    	8.65951e-10    	87             	5.34841e-10    	3.7997e-11     	0.000632854    	4.33948e-05    	1.91496e-05    	5.63378e-06    	1.51331e-05    	4.72947e-06    	0.000380034    	8.23921e-21    	1e-20          	1e-20          	5.34841e-10    	3.7997e-11     	0.000632854    	1.76079e-21    	-0.000952482           	1.79845e-07            	-1.47143e-14           	4.98579e-05            
20161006       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.38844e-06    	3.22e-06       	1e-10          	1.8e-06        	9.42e-05       	4.29309e-05    	1.56774e-05    	1.49964e-05    	9.91753e-06    	0.00158563     	0.0140088      	0.0850604      	10             	2.39721e-10    	1.69588e-11    	0.00139922     	0.0124912      	1.91442e-05    	5.63235e-06    	1.51288e-05    	4.72826e-06    	0.000380006    	0.000203058    	8.65951e-10    	87             	5.3499e-10     	3.79966e-11    	0.000632498    	4.33922e-05    	1.91442e-05    	5.63235e-06    	1.51288e-05    	4.72826e-06    	0.000380006    	8.23931e-21    	1e-20          	1e-20          	5.3499e-10     	3.79966e-11    	0.000632498    	1.76069e-21    	-0.000975568           	1.92731e-07            	-1.47143e-14           	4.57686e-05            
20161007       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.38844e-06    	3.22e-06       	1e-10          	1.8e-06        	9.42e-05       	4.35194e-05    	1.59298e-05    	1.515e-05      	1.00757e-05    	0.00162879     	0.0138313      	0.0850598      	10             	2.36508e-10    	1.69049e-11    	0.00143274     	0.0126687      	1.91395e-05    	5.63098e-06    	1.5125e-05     	4.72711e-06    	0.000379978    	0.00020306     	8.65951e-10    	87             	5.35122e-10    	3.79964e-11    	0.000632182    	4.33895e-05    	1.91395e-05    	5.63098e-06    	1.5125e-05     	4.72711e-06    	0.000379978    	8.23942e-21    	1e-20          	1e-20          	5.35122e-10    	3.79964e-11    	0.000632182    	1.76058e-21    	-0.00100549            	2.08468e-07            	-1.47143e-14           	3.8047e-05             
20161008       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.41975e-05    	1.62039e-05    	1.534e-05      	1.02491e-05    	0.00168087     	0.0136231      	0.085059       	10             	2.32912e-10    	1.6859e-11     	0.00147311     	0.0128769      	1.91376e-05    	5.63098e-06    	1.51231e-05    	4.72711e-06    	0.000380039    	0.000203055    	8.65951e-10    	87             	5.35175e-10    	3.79954e-11    	0.000632042    	4.33952e-05    	1.91376e-05    	5.63098e-06    	1.51231e-05    	4.72711e-06    	0.000380039    	8.23919e-21    	1e-20          	1e-20          	5.35175e-10    	3.79954e-11    	0.000632042    	1.76081e-21    	-0.00121363            	2.75388e-07            	-1.47143e-14           	3.3163e-05             
20161009       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.46615e-05    	1.638e-05      	1.54904e-05    	1.03605e-05    	0.00171577     	0.013487       	0.0850582      	10             	2.30513e-10    	1.68505e-11    	0.00150303     	0.013013       	1.9136e-05     	5.63098e-06    	1.51215e-05    	4.72711e-06    	0.000380094    	0.00020305     	8.65951e-10    	87             	5.35219e-10    	3.79946e-11    	0.000631924    	4.34004e-05    	1.9136e-05     	5.63098e-06    	1.51215e-05    	4.72711e-06    	0.000380094    	8.23898e-21    	1e-20          	1e-20          	5.35219e-10    	3.79946e-11    	0.000631924    	1.76102e-21    	-0.0010654             	2.39361e-07            	-1.47143e-14           	2.78408e-05            
20161010       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.54667e-05    	1.6744e-05     	1.56473e-05    	1.05907e-05    	0.00178587     	0.0132218      	0.0850578      	10             	2.26468e-10    	1.67254e-11    	0.00154538     	0.0132782      	1.91349e-05    	5.63098e-06    	1.51204e-05    	4.72711e-06    	0.000380144    	0.000203045    	8.65951e-10    	87             	5.3525e-10     	3.7994e-11     	0.00063184     	4.34052e-05    	1.91349e-05    	5.63098e-06    	1.51204e-05    	4.72711e-06    	0.000380144    	8.23878e-21    	1e-20          	1e-20          	5.3525e-10     	3.7994e-11     	0.00063184     	1.76122e-21    	-0.000657005           	1.29265e-07            	-1.47143e-14           	1.99213e-05            
20161011       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.62076e-05    	1.70858e-05    	1.57797e-05    	1.08068e-05    	0.0018534      	0.0129759      	0.0850575      	10             	2.22871e-10    	1.66015e-11    	0.00158361     	0.0135241      	1.9134e-05     	5.63098e-06    	1.51195e-05    	4.72711e-06    	0.00038019     	0.00020304     	8.65951e-10    	87             	5.35275e-10    	3.79935e-11    	0.000631773    	4.34095e-05    	1.9134e-05     	5.63098e-06    	1.51195e-05    	4.72711e-06    	0.00038019     	8.23861e-21    	1e-20          	1e-20          	5.35275e-10    	3.79935e-11    	0.000631773    	1.76139e-21    	-0.000478309           	8.72182e-08            	-1.47143e-14           	1.58099e-05            
20161012       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.70761e-05    	1.74822e-05    	1.59422e-05    	1.10576e-05    	0.00193464     	0.012692       	0.0850571      	10             	2.18798e-10    	1.64688e-11    	0.0016297      	0.013808       	1.9133e-05     	5.63098e-06    	1.51185e-05    	4.72711e-06    	0.000380232    	0.000203037    	8.65951e-10    	87             	5.35302e-10    	3.79929e-11    	0.0006317      	4.34135e-05    	1.9133e-05     	5.63098e-06    	1.51185e-05    	4.72711e-06    	0.000380232    	8.23845e-21    	1e-20          	1e-20          	5.35302e-10    	3.79929e-11    	0.0006317      	1.76155e-21    	-0.000656717           	1.35585e-07            	-1.47143e-14           	1.70684e-05            
20161013       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.38844e-06    	3.22e-06       	1e-10          	1.8e-06        	9.42e-05       	4.65312e-05    	1.72344e-05    	1.59187e-05    	1.08928e-05    	0.00186609     	0.0129307      	0.0850564      	10             	2.21336e-10    	1.66335e-11    	0.00160863     	0.0135693      	1.91548e-05    	5.64033e-06    	1.51179e-05    	4.73189e-06    	0.000381361    	0.00020293     	8.65951e-10    	87             	5.34696e-10    	3.79485e-11    	0.000632391    	4.35196e-05    	1.91548e-05    	5.64033e-06    	1.51179e-05    	4.73189e-06    	0.000381361    	8.23414e-21    	1e-20          	1e-20          	5.34696e-10    	3.79485e-11    	0.000632391    	1.76586e-21    	-0.000922466           	2.18127e-07            	-1.47143e-14           	1.83627e-05            
20161014       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.71706e-05    	1.75143e-05    	1.60608e-05    	1.10697e-05    	0.00193821     	0.0126798      	0.0850559      	10             	2.18364e-10    	1.65588e-11    	0.00164509     	0.0138202      	1.9153e-05     	5.64033e-06    	1.51161e-05    	4.73189e-06    	0.0003814      	0.000202927    	8.65951e-10    	87             	5.34746e-10    	3.79475e-11    	0.000632256    	4.35232e-05    	1.9153e-05     	5.64033e-06    	1.51161e-05    	4.73189e-06    	0.0003814      	8.23399e-21    	1e-20          	1e-20          	5.34746e-10    	3.79475e-11    	0.000632256    	1.76601e-21    	-0.000733911           	1.60152e-07            	-1.47143e-14           	3.16419e-05            
20161015       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.79718e-05    	1.78878e-05    	1.61986e-05    	1.13058e-05    	0.00201705     	0.0124164      	0.0850556      	10             	2.14752e-10    	1.64273e-11    	0.00168711     	0.0140836      	1.91517e-05    	5.64033e-06    	1.51147e-05    	4.73189e-06    	0.000381435    	0.000202924    	8.65951e-10    	87             	5.34783e-10    	3.79468e-11    	0.000632156    	4.35265e-05    	1.91517e-05    	5.64033e-06    	1.51147e-05    	4.73189e-06    	0.000381435    	8.23386e-21    	1e-20          	1e-20          	5.34783e-10    	3.79468e-11    	0.000632156    	1.76614e-21    	-0.000473764           	9.1684e-08             	-1.47143e-14           	2.35246e-05            
20161016       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.38844e-06    	3.22e-06       	1e-10          	1.8e-06        	9.42e-05       	4.51457e-05    	1.66736e-05    	1.57713e-05    	1.05139e-05    	0.00171449     	0.0134919      	0.0850553      	10             	2.28069e-10    	1.69763e-11    	0.00154669     	0.0130081      	1.91958e-05    	5.65812e-06    	1.51086e-05    	4.73934e-06    	0.000383592    	0.000202721    	8.65951e-10    	87             	5.33558e-10    	3.7845e-11     	0.000633351    	4.3729e-05     	1.91958e-05    	5.65812e-06    	1.51086e-05    	4.73934e-06    	0.000383592    	8.22565e-21    	1e-20          	1e-20          	5.33558e-10    	3.7845e-11     	0.000633351    	1.77435e-21    	-0.000510527           	1.03315e-07            	-1.47143e-14           	2.26652e-05            
20161017       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.38844e-06    	3.22e-06       	1e-10          	1.8e-06        	9.42e-05       	4.58389e-05    	1.69922e-05    	1.59185e-05    	1.07133e-05    	0.00180203     	0.0131621      	0.0850548      	10             	2.24652e-10    	1.68805e-11    	0.00158487     	0.0133379      	1.91904e-05    	5.65688e-06    	1.51041e-05    	4.73831e-06    	0.000383547    	0.000202725    	8.65951e-10    	87             	5.33708e-10    	3.78442e-11    	0.000632984    	4.37248e-05    	1.91904e-05    	5.65688e-06    	1.51041e-05    	4.73831e-06    	0.000383547    	8.22582e-21    	1e-20          	1e-20          	5.33708e-10    	3.78442e-11    	0.000632984    	1.77418e-21    	-0.000784983           	1.70719e-07            	-1.47143e-14           	5.36505e-05            
20161018       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	4.62541e-05    	1.71449e-05    	1.60648e-05    	1.08096e-05    	0.00183424     	0.0130447      	0.085054       	10             	2.22654e-10    	1.68854e-11    	0.00161379     	0.0134553      	1.91873e-05    	5.65688e-06    	1.51011e-05    	4.73831e-06    	0.000383585    	0.000202722    	8.65951e-10    	87             	5.33792e-10    	3.78426e-11    	0.000632758    	4.37283e-05    	1.91873e-05    	5.65688e-06    	1.51011e-05    	4.73831e-06    	0.000383585    	8.22567e-21    	1e-20          	1e-20          	5.33792e-10    	3.78426e-11    	0.000632758    	1.77433e-21    	-0.00108901            	2.69872e-07            	-1.47143e-14           	5.31696e-05            
20161019       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.38844e-06    	3.22e-06       	1e-10          	1.8e-06        	9.42e-05       	4.66926e-05    	1.7337e-05     	1.61911e-05    	1.0928e-05     	0.00186743     	0.012926       	0.0850534      	10             	2.20582e-10    	1.68613e-11    	0.00164176     	0.013574       	1.91979e-05    	5.66241e-06    	1.50999e-05    	4.74139e-06    	0.000384221    	0.000202662    	8.65951e-10    	87             	5.33499e-10    	3.7819e-11     	0.000633057    	4.37879e-05    	1.91979e-05    	5.66241e-06    	1.50999e-05    	4.74139e-06    	0.000384221    	8.22325e-21    	1e-20          	1e-20          	5.33499e-10    	3.7819e-11     	0.000633057    	1.77675e-21    	-0.000978386           	2.39171e-07            	-1.47143e-14           	4.51189e-05            
20161020       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.38844e-06    	3.22e-06       	1e-10          	1.8e-06        	9.42e-05       	4.51297e-05    	1.66484e-05    	1.59868e-05    	1.04792e-05    	0.00170745     	0.0135192      	0.0850528      	10             	2.2815e-10     	1.72144e-11    	0.00156726     	0.0129808      	1.92205e-05    	5.67199e-06    	1.50935e-05    	4.74495e-06    	0.000385445    	0.000202547    	8.65951e-10    	87             	5.32874e-10    	3.77589e-11    	0.00063353     	4.39026e-05    	1.92205e-05    	5.67199e-06    	1.50935e-05    	4.74495e-06    	0.000385445    	8.2186e-21     	1e-20          	1e-20          	5.32874e-10    	3.77589e-11    	0.00063353     	1.7814e-21     	-0.000855701           	2.03754e-07            	-1.47143e-14           	4.96635e-05            
20161021       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.38844e-06    	3.22e-06       	1e-10          	1.8e-06        	9.42e-05       	2.78011e-05    	9.47183e-06    	1.23e-05       	5.85304e-06    	0.000578352    	0.0199965      	0.0850524      	10             	3.68925e-10    	2.13334e-11    	0.000745706    	0.0065035      	1.92264e-05    	5.67554e-06    	1.50651e-05    	4.74029e-06    	0.000385261    	0.000202565    	8.65951e-10    	87             	5.32709e-10    	3.7676e-11     	0.000632535    	4.38854e-05    	2.68955e-05    	9.09452e-06    	1.25215e-05    	5.74244e-06    	0.00055916     	7.6078e-21     	1e-20          	1e-20          	3.81292e-10    	2.24423e-11    	0.000734511    	2.3922e-21     	-0.00069183            	1.4887e-07             	-1.47143e-14           	5.41911e-05            
20161022       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.38844e-06    	3.22e-06       	1e-10          	1.8e-06        	9.42e-05       	2.33769e-05    	7.78721e-06    	1.10435e-05    	4.77059e-06    	0.000423141    	0.0214064      	0.0850513      	10             	4.38237e-10    	2.2726e-11     	0.000563634    	0.00509365     	1.92177e-05    	5.67288e-06    	1.50341e-05    	4.73171e-06    	0.000384575    	0.000202629    	8.65951e-10    	87             	5.32946e-10    	3.76147e-11    	0.000630949    	4.38211e-05    	2.30535e-05    	7.63862e-06    	1.12927e-05    	4.76786e-06    	0.000420431    	8.08782e-21    	1e-20          	1e-20          	4.44375e-10    	2.35639e-11    	0.000568396    	1.91218e-21    	-0.001612              	1.12526e-07            	-1.47143e-14           	3.79072e-05            
20161023       	1e-20          	1e-20          	1e-20          	1e-20          	1e-20          	3.38844e-06    	3.22e-06       	1e-10          	1.8e-06        	9.42e-05       	2.33398e-05    	7.76702e-06    	1.1067e-05     	4.75533e-06    	0.000443506    	0.0212101      	0.0850505      	10             	4.38929e-10    	2.28102e-11    	0.000563945    	0.00528986     	1.92111e-05    	5.67017e-06    	1.50055e-05    	4.72315e-06    	0.000383978    	0.000202685    	8.65951e-10    	87             	5.33126e-10    	3.75557e-11    	0.000629538    	4.37652e-05    	2.28872e-05    	7.55842e-06    	1.14169e-05    	4.75213e-06    	0.000437584    	8.02522e-21    	1e-20          	1e-20          	4.47594e-10    	2.39952e-11    	0.000570513    	1.97478e-21    	-0.00115557            	-4.88996e-08           	-1.47143e-14           	-1.29603e-07           
