Date	pH	Cl-	HCO3-	Ca++	DOC	X-	SOC(s)	SOC-lz(s)	Calcite(s)	Calcite-lz(s)	CO2(*g)
20170502	5.28	3.19E-06	1.00E-10	9.50E-07	4.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170503	5.28	3.19E-06	1.00E-10	9.50E-07	4.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170504	5.28	3.19E-06	1.00E-10	9.50E-07	4.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170505	5.28	3.19E-06	1.00E-10	9.50E-07	4.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170506	5.28	3.19E-06	1.00E-10	9.50E-07	4.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170507	5.28	3.19E-06	1.00E-10	9.50E-07	4.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170508	5.28	3.19E-06	1.00E-10	9.50E-07	4.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170509	5.28	3.19E-06	1.00E-10	9.50E-07	4.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170510	5.4	7.90E-06	1.00E-10	1.85E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170511	5.4	7.90E-06	1.00E-10	1.85E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170512	5.4	7.90E-06	1.00E-10	1.85E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170513	5.4	7.90E-06	1.00E-10	1.85E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170514	5.4	7.90E-06	1.00E-10	1.85E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170515	5.4	7.90E-06	1.00E-10	1.85E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170516	5.4	7.90E-06	1.00E-10	1.85E-06	5.83E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170517	5.76	7.90E-06	1.00E-10	7.95E-06	0.000174167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170518	5.76	7.90E-06	1.00E-10	7.95E-06	0.000174167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170519	5.76	7.90E-06	1.00E-10	7.95E-06	0.000174167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170520	5.76	7.90E-06	1.00E-10	7.95E-06	0.000174167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170521	5.76	7.90E-06	1.00E-10	7.95E-06	0.000174167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170522	5.76	7.90E-06	1.00E-10	7.95E-06	0.000174167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170523	5.76	7.90E-06	1.00E-10	7.95E-06	0.000174167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170524	5.76	7.90E-06	1.00E-10	7.95E-06	0.000174167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170525	5.33	5.92E-06	1.00E-10	1.25E-06	3.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170526	5.33	5.92E-06	1.00E-10	1.25E-06	3.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170527	5.33	5.92E-06	1.00E-10	1.25E-06	3.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170528	5.33	5.92E-06	1.00E-10	1.25E-06	3.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170529	5.33	5.92E-06	1.00E-10	1.25E-06	3.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170530	5.33	5.92E-06	1.00E-10	1.25E-06	3.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170531	5.33	5.92E-06	1.00E-10	1.25E-06	3.25E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170601	5.73	3.22E-06	1.00E-10	2.73E-06	8.58E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170602	5.73	3.22E-06	1.00E-10	2.73E-06	8.58E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170603	5.73	3.22E-06	1.00E-10	2.73E-06	8.58E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170604	5.73	3.22E-06	1.00E-10	2.73E-06	8.58E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170605	5.73	3.22E-06	1.00E-10	2.73E-06	8.58E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170606	5.35	3.22E-06	1.00E-10	9.00E-07	9.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170607	5.35	3.22E-06	1.00E-10	9.00E-07	9.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170608	5.35	3.22E-06	1.00E-10	9.00E-07	9.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170609	5.35	3.22E-06	1.00E-10	9.00E-07	9.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170610	5.35	3.22E-06	1.00E-10	9.00E-07	9.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170611	5.35	3.22E-06	1.00E-10	9.00E-07	9.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170612	5.35	3.22E-06	1.00E-10	9.00E-07	9.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170613	5.35	3.22E-06	1.00E-10	9.00E-07	9.17E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170614	5.9	3.36E-06	1.00E-10	8.50E-07	0.000121667	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170615	5.9	3.36E-06	1.00E-10	8.50E-07	0.000121667	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170616	5.9	3.36E-06	1.00E-10	8.50E-07	0.000121667	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170617	5.9	3.36E-06	1.00E-10	8.50E-07	0.000121667	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170618	5.9	3.36E-06	1.00E-10	8.50E-07	0.000121667	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170619	5.9	3.36E-06	1.00E-10	8.50E-07	0.000121667	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170620	5.9	3.36E-06	1.00E-10	8.50E-07	0.000121667	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170621	5.75	3.75E-06	1.00E-10	1.85E-06	0.0001475	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170622	5.75	3.75E-06	1.00E-10	1.85E-06	0.0001475	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170623	5.75	3.75E-06	1.00E-10	1.85E-06	0.0001475	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170624	5.75	3.75E-06	1.00E-10	1.85E-06	0.0001475	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170625	5.75	3.75E-06	1.00E-10	1.85E-06	0.0001475	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170626	5.75	3.75E-06	1.00E-10	1.85E-06	0.0001475	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170627	5.75	3.75E-06	1.00E-10	1.85E-06	0.0001475	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170628	5.75	3.75E-06	1.00E-10	1.85E-06	0.0001475	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170629	5.32	5.50E-06	1.00E-10	9.00E-07	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170630	5.32	5.50E-06	1.00E-10	9.00E-07	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170701	5.32	5.50E-06	1.00E-10	9.00E-07	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170702	5.32	5.50E-06	1.00E-10	9.00E-07	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170703	5.32	5.50E-06	1.00E-10	9.00E-07	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170704	5.47	5.50E-06	1.00E-10	3.30E-06	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170705	5.47	5.50E-06	1.00E-10	3.30E-06	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170706	5.47	5.50E-06	1.00E-10	3.30E-06	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170707	5.47	5.50E-06	1.00E-10	3.30E-06	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170708	5.47	5.50E-06	1.00E-10	3.30E-06	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170709	5.47	5.50E-06	1.00E-10	3.30E-06	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170710	5.47	5.50E-06	1.00E-10	3.30E-06	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170711	5.47	5.50E-06	1.00E-10	3.30E-06	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170712	5.47	5.50E-06	1.00E-10	3.30E-06	7.42E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170713	6.22	5.50E-06	1.00E-10	3.95E-06	0.000338333	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170714	6.22	5.50E-06	1.00E-10	3.95E-06	0.000338333	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170715	6.22	5.50E-06	1.00E-10	3.95E-06	0.000338333	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170716	6.22	5.50E-06	1.00E-10	3.95E-06	0.000338333	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170717	6.22	5.50E-06	1.00E-10	3.95E-06	0.000338333	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170718	5.95	5.56E-06	1.00E-10	2.65E-06	0.0001625	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170719	5.95	5.56E-06	1.00E-10	2.65E-06	0.0001625	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170720	5.95	5.56E-06	1.00E-10	2.65E-06	0.0001625	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170721	5.95	5.56E-06	1.00E-10	2.65E-06	0.0001625	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170722	5.95	5.56E-06	1.00E-10	2.65E-06	0.0001625	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170723	5.95	5.56E-06	1.00E-10	2.65E-06	0.0001625	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170724	5.95	5.56E-06	1.00E-10	2.65E-06	0.0001625	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170725	5.95	5.56E-06	1.00E-10	2.65E-06	0.0001625	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170726	5.95	5.56E-06	1.00E-10	2.65E-06	0.0001625	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170727	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170728	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170729	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170730	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170731	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170801	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170802	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170803	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170804	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170805	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170806	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170807	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170808	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170809	5.8	5.47E-06	1.00E-10	2.55E-06	0.0001325	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170810	4.86	3.84E-06	1.00E-10	1.40E-06	0.0001375	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170811	4.86	3.84E-06	1.00E-10	1.40E-06	0.0001375	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170812	4.86	3.84E-06	1.00E-10	1.40E-06	0.0001375	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170813	4.86	3.84E-06	1.00E-10	1.40E-06	0.0001375	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170814	4.86	3.84E-06	1.00E-10	1.40E-06	0.0001375	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170815	4.86	3.84E-06	1.00E-10	1.40E-06	0.0001375	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170816	4.86	3.84E-06	1.00E-10	1.40E-06	0.0001375	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170817	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170818	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170819	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170820	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170821	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170822	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170823	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170824	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170825	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170826	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170827	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170828	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170829	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170830	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170831	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170901	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170902	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170903	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170904	5.28	3.78E-06	1.00E-10	3.20E-06	6.08E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170905	5.3	3.78E-06	1.00E-10	3.20E-06	0.000269167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170906	5.3	3.78E-06	1.00E-10	3.20E-06	0.000269167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170907	5.3	3.78E-06	1.00E-10	3.20E-06	0.000269167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170908	5.3	3.78E-06	1.00E-10	3.20E-06	0.000269167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170909	5.3	3.78E-06	1.00E-10	3.20E-06	0.000269167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170910	5.3	3.78E-06	1.00E-10	3.20E-06	0.000269167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170911	5.3	3.78E-06	1.00E-10	3.20E-06	0.000269167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170912	5.3	3.78E-06	1.00E-10	3.20E-06	0.000269167	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170913	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170914	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170915	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170916	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170917	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170918	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170919	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170920	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170921	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170922	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170923	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170924	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170925	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170926	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170927	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170928	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170929	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
20170930	5.31	2.88E-06	1.00E-10	6.20E-06	4.75E-05	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10	1.00E-10
